window_id,patch_id,patch_type,raw_llm_decision,effective_decision,llm_decision,gt_support_ratio_eval_only,safety_class,window_decision
R8007_M8010:30:12,R8007_M8010:30:12:fast:fast_4,keep_fast_supported,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:fast:fast_5,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:fast:fast_6,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:fast:fast_7,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:fast:fast_8,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:fast:fast_9,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:fast:fast_10,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:fast:fast_11,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:fast:fast_12,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:fast:fast_13,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:slow:slow_0,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:slow:slow_1,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:slow:slow_2,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:slow:slow_3,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:slow:slow_4,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:slow:slow_5,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:slow:slow_6,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:slow:slow_7,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:slow:slow_8,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:slow:slow_9,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:slow:slow_10,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:slow:slow_11,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:slow:slow_12,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:slow:slow_13,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:slow:slow_14,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:slow:slow_15,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:slow:slow_16,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:slow:slow_17,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:12,R8007_M8010:30:12:slow:slow_18,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:fast:fast_0,keep_fast_supported,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:fast:fast_1,keep_fast_supported,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:fast:fast_2,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:fast:fast_3,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:fast:fast_4,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:fast:fast_5,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:fast:fast_6,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:fast:fast_7,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:fast:fast_8,keep_fast_supported,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:fast:fast_9,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:fast:fast_10,keep_fast_supported,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:fast:fast_11,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:fast:fast_12,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:slow:slow_0,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:slow:slow_1,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:slow:slow_2,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:slow:slow_3,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:slow:slow_4,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:slow:slow_5,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:slow:slow_6,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:slow:slow_7,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:slow:slow_8,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:slow:slow_9,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:slow:slow_10,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:slow:slow_11,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:slow:slow_12,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:slow:slow_13,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:slow:slow_14,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:slow:slow_15,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:slow:slow_16,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:slow:slow_17,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:2,R8007_M8010:30:2:slow:slow_18,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:fast:fast_0,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:fast:fast_1,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:fast:fast_2,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:fast:fast_3,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:fast:fast_4,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:fast:fast_5,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:fast:fast_6,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:fast:fast_7,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:fast:fast_8,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:fast:fast_9,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:fast:fast_10,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:fast:fast_11,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:fast:fast_12,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:fast:fast_13,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:fast:fast_14,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:fast:fast_15,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:fast:fast_16,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:fast:fast_17,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:fast:fast_18,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:slow:slow_0,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:slow:slow_1,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:slow:slow_2,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:slow:slow_3,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:slow:slow_4,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:slow:slow_5,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:slow:slow_6,recover_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:slow:slow_7,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:slow:slow_8,recover_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:slow:slow_9,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:slow:slow_10,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:slow:slow_11,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:7,R8007_M8010:30:7:slow:slow_12,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:fast:fast_0,keep_fast_supported,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:fast:fast_1,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:fast:fast_2,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:fast:fast_3,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:fast:fast_4,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:fast:fast_5,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:fast:fast_6,keep_fast_supported,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:fast:fast_7,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:fast:fast_8,keep_fast_supported,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:fast:fast_9,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:fast:fast_10,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:fast:fast_11,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:fast:fast_12,keep_fast_supported,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:fast:fast_13,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:fast:fast_14,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:fast:fast_15,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:fast:fast_16,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:fast:fast_17,boundary_fix_or_relabel,defer,defer,defer,0.9018,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:fast:fast_18,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:fast:fast_19,keep_fast_supported,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:slow:slow_0,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:slow:slow_1,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:slow:slow_2,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:slow:slow_3,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:slow:slow_4,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:slow:slow_5,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:slow:slow_6,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:slow:slow_7,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:slow:slow_8,align_slow_segment,defer,defer,defer,0.9792,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:slow:slow_9,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:slow:slow_10,recover_slow_segment,quarantine,quarantine,quarantine,0.9254,conservative_block,quarantine
R8007_M8011:30:8,R8007_M8011:30:8:slow:slow_11,align_slow_segment,defer,defer,defer,0.8618,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:fast:fast_0,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:fast:fast_1,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:fast:fast_2,boundary_fix_or_relabel,quarantine,quarantine,quarantine,0.9622,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:fast:fast_3,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:fast:fast_4,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:fast:fast_5,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:fast:fast_6,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:fast:fast_7,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:fast:fast_8,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:fast:fast_9,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:fast:fast_10,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:fast:fast_11,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:fast:fast_12,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:fast:fast_13,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:fast:fast_14,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:fast:fast_15,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:fast:fast_16,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:fast:fast_17,keep_fast_supported,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:slow:slow_0,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:slow:slow_1,align_slow_segment,quarantine,quarantine,quarantine,0.9119,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:slow:slow_2,recover_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:slow:slow_3,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:slow:slow_4,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:slow:slow_5,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:slow:slow_6,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:slow:slow_7,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:slow:slow_8,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:slow:slow_9,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:slow:slow_10,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8003_M8001:30:2,R8003_M8001:30:2:slow:slow_11,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:fast:fast_0,keep_fast_supported,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:fast:fast_1,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:fast:fast_2,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:fast:fast_3,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:fast:fast_4,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:fast:fast_5,keep_fast_supported,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:fast:fast_6,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:fast:fast_7,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:fast:fast_8,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:fast:fast_9,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:fast:fast_10,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:fast:fast_11,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:fast:fast_12,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:fast:fast_13,keep_fast_supported,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:fast:fast_14,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:slow:slow_0,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:slow:slow_1,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:slow:slow_2,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:slow:slow_3,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:slow:slow_4,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:slow:slow_5,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:slow:slow_6,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:slow:slow_7,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:slow:slow_8,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:slow:slow_9,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:slow:slow_10,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:slow:slow_11,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:slow:slow_12,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:slow:slow_13,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:9,R8007_M8010:30:9:slow:slow_14,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8007_M8010:30:10,R8007_M8010:30:10:fast:fast_0,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:10,R8007_M8010:30:10:fast:fast_1,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:10,R8007_M8010:30:10:fast:fast_2,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:10,R8007_M8010:30:10:fast:fast_3,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:10,R8007_M8010:30:10:fast:fast_4,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:10,R8007_M8010:30:10:fast:fast_5,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:10,R8007_M8010:30:10:fast:fast_6,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:10,R8007_M8010:30:10:fast:fast_7,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:10,R8007_M8010:30:10:fast:fast_8,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:10,R8007_M8010:30:10:fast:fast_9,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:10,R8007_M8010:30:10:fast:fast_10,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:10,R8007_M8010:30:10:fast:fast_11,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:10,R8007_M8010:30:10:fast:fast_12,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8010:30:10,R8007_M8010:30:10:fast:fast_13,keep_fast_supported,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
