patch_id,recording_id,window_size,segment_idx,patch_type,decision,reason,duration,support_ratio,abnormal_flags,voiceprint_bucket,voiceprint_status,gate_category,gate_blockers
R8001_M8004:30:13:slow:slow_0,R8001_M8004,30,13,align_slow_segment,accept,slow_segment_aligned_for_reference,11.34,0.3527,fast_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8001_M8004:30:13:slow:slow_1,R8001_M8004,30,13,align_slow_segment,accept,slow_segment_aligned_for_reference,0.3200000000000003,1.0,fast_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8001_M8004:30:13:slow:slow_2,R8001_M8004,30,13,align_slow_segment,accept,slow_segment_aligned_for_reference,0.33999999999999986,1.0,fast_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8001_M8004:30:13:slow:slow_3,R8001_M8004,30,13,align_slow_segment,accept,slow_segment_aligned_for_reference,2.299999999999997,0.9043,fast_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8001_M8004:30:13:slow:slow_4,R8001_M8004,30,13,recover_slow_segment,accept,recover_miss_high_confidence,1.2799999999999976,0.3125,fast_speaker_count_mismatch,missing,,rule_recover_writeback,
R8001_M8004:30:13:slow:slow_5,R8001_M8004,30,13,recover_slow_segment,accept,recover_miss_high_confidence,3.4800000000000004,0.0596,fast_speaker_count_mismatch,missing,,rule_recover_writeback,
R8001_M8004:30:13:slow:slow_6,R8001_M8004,30,13,recover_slow_segment,defer,recover_segment_too_short,0.16000000000000014,0.0,fast_speaker_count_mismatch,low,ok,llm_defer_review,abnormal_flags;short_duration;low_cross_model_support;voiceprint_low
R8001_M8004:30:13:slow:slow_7,R8001_M8004,30,13,align_slow_segment,accept,slow_segment_aligned_for_reference,0.6600000000000001,0.8371,fast_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8001_M8004:30:13:slow:slow_8,R8001_M8004,30,13,recover_slow_segment,defer,recover_segment_too_short,0.21999999999999886,0.0,fast_speaker_count_mismatch,low,ok,llm_defer_review,abnormal_flags;short_duration;low_cross_model_support;voiceprint_low
R8001_M8004:30:13:slow:slow_9,R8001_M8004,30,13,recover_slow_segment,accept,recover_miss_high_confidence,1.4799999999999969,0.2703,fast_speaker_count_mismatch,missing,,rule_recover_writeback,
R8001_M8004:30:13:slow:slow_10,R8001_M8004,30,13,recover_slow_segment,accept,recover_miss_high_confidence,0.9800000000000004,0.1709,fast_speaker_count_mismatch,missing,,rule_recover_writeback,
R8001_M8004:30:13:slow:slow_11,R8001_M8004,30,13,align_slow_segment,accept,slow_segment_aligned_for_reference,0.35999999999999943,0.7569,fast_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8001_M8004:30:13:slow:slow_12,R8001_M8004,30,13,align_slow_segment,accept,slow_segment_aligned_for_reference,0.03999999999999915,0.6875,fast_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8001_M8004:30:13:slow:slow_13,R8001_M8004,30,13,align_slow_segment,accept,slow_segment_aligned_for_reference,6.379999999999999,0.6885,fast_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8001_M8004:30:13:slow:slow_14,R8001_M8004,30,13,align_slow_segment,accept,slow_segment_aligned_for_reference,0.17999999999999972,1.0,fast_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8001_M8004:30:13:slow:slow_15,R8001_M8004,30,13,align_slow_segment,accept,slow_segment_aligned_for_reference,0.4400000000000013,1.0,fast_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8001_M8004:30:13:slow:slow_16,R8001_M8004,30,13,align_slow_segment,accept,slow_segment_aligned_for_reference,0.23999999999999844,1.0,fast_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8001_M8004:30:13:slow:slow_17,R8001_M8004,30,13,align_slow_segment,accept,slow_segment_aligned_for_reference,2.5599999999999987,0.8428,fast_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8001_M8004:30:14:fast:fast_0,R8001_M8004,30,14,keep_fast_supported,accept,fast_segment_cross_model_supported,5.12,0.9976,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8001_M8004:30:14:fast:fast_1,R8001_M8004,30,14,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.4400000000000004,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8001_M8004:30:14:fast:fast_2,R8001_M8004,30,14,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.47999999999999865,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags;short_duration
R8001_M8004:30:14:fast:fast_3,R8001_M8004,30,14,keep_fast_supported,accept,fast_segment_cross_model_supported,6.080000000000002,0.9671,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8001_M8004:30:14:fast:fast_4,R8001_M8004,30,14,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.9200000000000017,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8001_M8004:30:14:fast:fast_5,R8001_M8004,30,14,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.4800000000000004,0.651,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags;short_duration;low_cross_model_support
R8001_M8004:30:14:fast:fast_6,R8001_M8004,30,14,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.879999999999999,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8001_M8004:30:14:fast:fast_7,R8001_M8004,30,14,keep_fast_supported,accept,fast_segment_cross_model_supported,2.7099999999999973,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8001_M8004:30:14:fast:fast_8,R8001_M8004,30,14,keep_fast_supported,accept,fast_segment_cross_model_supported,1.1199999999999992,0.8326,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8001_M8004:30:14:fast:fast_9,R8001_M8004,30,14,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.3999999999999986,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags;short_duration
R8001_M8004:30:14:fast:fast_10,R8001_M8004,30,14,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,8.559999999999999,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8001_M8004:30:14:fast:fast_11,R8001_M8004,30,14,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,5.120000000000001,0.9976,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8001_M8004:30:14:fast:fast_12,R8001_M8004,30,14,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.0399999999999991,0.9159,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8001_M8004:30:14:fast:fast_13,R8001_M8004,30,14,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.8000000000000007,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8001_M8004:30:14:slow:slow_0,R8001_M8004,30,14,align_slow_segment,accept,slow_segment_aligned_for_reference,5.16,0.9898,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8001_M8004:30:14:slow:slow_1,R8001_M8004,30,14,align_slow_segment,accept,slow_segment_aligned_for_reference,0.9800000000000004,0.9515,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8001_M8004:30:14:slow:slow_2,R8001_M8004,30,14,align_slow_segment,accept,slow_segment_aligned_for_reference,10.04,0.8526,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8001_M8004:30:14:slow:slow_3,R8001_M8004,30,14,align_slow_segment,accept,slow_segment_aligned_for_reference,0.33999999999999986,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8001_M8004:30:14:slow:slow_4,R8001_M8004,30,14,align_slow_segment,accept,slow_segment_aligned_for_reference,0.40000000000000213,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8001_M8004:30:14:slow:slow_5,R8001_M8004,30,14,align_slow_segment,accept,slow_segment_aligned_for_reference,5.879999999999999,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8001_M8004:30:14:slow:slow_6,R8001_M8004,30,14,align_slow_segment,accept,slow_segment_aligned_for_reference,0.21999999999999886,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8001_M8004:30:14:slow:slow_7,R8001_M8004,30,14,align_slow_segment,accept,slow_segment_aligned_for_reference,6.460000000000001,0.7906,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8001_M8004:30:14:slow:slow_8,R8001_M8004,30,14,align_slow_segment,accept,slow_segment_aligned_for_reference,0.3200000000000003,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8001_M8004:30:14:slow:slow_9,R8001_M8004,30,14,align_slow_segment,accept,slow_segment_aligned_for_reference,2.460000000000001,0.7805,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8001_M8004:30:14:slow:slow_10,R8001_M8004,30,14,align_slow_segment,accept,slow_segment_aligned_for_reference,2.299999999999997,0.3826,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8001_M8004:30:14:slow:slow_11,R8001_M8004,30,14,align_slow_segment,accept,slow_segment_aligned_for_reference,0.3200000000000003,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8001_M8004:30:14:slow:slow_12,R8001_M8004,30,14,align_slow_segment,accept,slow_segment_aligned_for_reference,3.16,0.8576,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:0:fast:fast_0,R8003_M8001,30,0,keep_fast_supported,accept,fast_segment_cross_model_supported,3.04,0.9803,fast_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8003_M8001:30:0:fast:fast_1,R8003_M8001,30,0,keep_fast_supported,accept,fast_segment_cross_model_supported,2.4800000000000004,0.9808,fast_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8003_M8001:30:0:fast:fast_2,R8003_M8001,30,0,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.5999999999999979,1.0,fast_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8003_M8001:30:0:fast:fast_3,R8003_M8001,30,0,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,2.879999999999999,1.0,fast_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8003_M8001:30:0:fast:fast_4,R8003_M8001,30,0,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,6.080000000000002,0.9823,fast_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8003_M8001:30:0:fast:fast_5,R8003_M8001,30,0,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.48,1.0,fast_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags;short_duration
R8003_M8001:30:0:fast:fast_6,R8003_M8001,30,0,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,2.3999999999999995,1.0,fast_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8003_M8001:30:0:fast:fast_7,R8003_M8001,30,0,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.5199999999999996,1.0,fast_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8003_M8001:30:0:fast:fast_8,R8003_M8001,30,0,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.8399999999999999,1.0,fast_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8003_M8001:30:0:fast:fast_9,R8003_M8001,30,0,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.92,1.0,fast_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8003_M8001:30:0:fast:fast_10,R8003_M8001,30,0,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.3200000000000003,1.0,fast_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags;short_duration
R8003_M8001:30:0:fast:fast_11,R8003_M8001,30,0,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.0400000000000027,1.0,fast_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8003_M8001:30:0:fast:fast_12,R8003_M8001,30,0,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.8800000000000026,1.0,fast_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8003_M8001:30:0:fast:fast_13,R8003_M8001,30,0,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.879999999999999,1.0,fast_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8003_M8001:30:0:fast:fast_14,R8003_M8001,30,0,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.4800000000000004,1.0,fast_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags;short_duration
R8003_M8001:30:0:fast:fast_15,R8003_M8001,30,0,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.3099999999999987,1.0,fast_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags;short_duration
R8003_M8001:30:0:slow:slow_0,R8003_M8001,30,0,align_slow_segment,accept,slow_segment_aligned_for_reference,2.9799999999999995,1.0,fast_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:0:slow:slow_1,R8003_M8001,30,0,align_slow_segment,accept,slow_segment_aligned_for_reference,0.36,1.0,fast_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:0:slow:slow_2,R8003_M8001,30,0,align_slow_segment,accept,slow_segment_aligned_for_reference,2.54,0.9577,fast_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:0:slow:slow_3,R8003_M8001,30,0,align_slow_segment,accept,slow_segment_aligned_for_reference,6.74,0.3561,fast_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:0:slow:slow_4,R8003_M8001,30,0,align_slow_segment,accept,slow_segment_aligned_for_reference,0.4400000000000004,1.0,fast_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:0:slow:slow_5,R8003_M8001,30,0,recover_slow_segment,accept,recover_miss_high_confidence,6.399999999999999,0.3,fast_speaker_count_mismatch,missing,,rule_recover_writeback,
R8003_M8001:30:0:slow:slow_6,R8003_M8001,30,0,align_slow_segment,accept,slow_segment_aligned_for_reference,0.4800000000000004,0.9427,fast_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:0:slow:slow_7,R8003_M8001,30,0,align_slow_segment,accept,slow_segment_aligned_for_reference,10.879999999999999,0.5489,fast_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:0:slow:slow_8,R8003_M8001,30,0,align_slow_segment,accept,slow_segment_aligned_for_reference,0.4800000000000004,1.0,fast_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:0:slow:slow_9,R8003_M8001,30,0,align_slow_segment,accept,slow_segment_aligned_for_reference,0.5,1.0,fast_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:0:slow:slow_10,R8003_M8001,30,0,align_slow_segment,accept,slow_segment_aligned_for_reference,0.8599999999999994,0.3605,fast_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:1:fast:fast_0,R8003_M8001,30,1,keep_fast_supported,accept,fast_segment_cross_model_supported,1.92,0.9961,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8003_M8001:30:1:fast:fast_1,R8003_M8001,30,1,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.16000000000000014,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_auto_writeback,llm_guard_tuned_passthrough_v2
R8003_M8001:30:1:fast:fast_2,R8003_M8001,30,1,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,3.919999999999998,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_auto_writeback,llm_guard_tuned_passthrough_v2
R8003_M8001:30:1:fast:fast_3,R8003_M8001,30,1,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.06999999999999673,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_auto_writeback,llm_guard_tuned_passthrough_v2
R8003_M8001:30:1:fast:fast_4,R8003_M8001,30,1,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.04,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_auto_writeback,llm_guard_tuned_passthrough_v2
R8003_M8001:30:1:fast:fast_5,R8003_M8001,30,1,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,5.2,0.9947,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_auto_writeback,llm_guard_tuned_passthrough_v2
R8003_M8001:30:1:fast:fast_6,R8003_M8001,30,1,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,4.5600000000000005,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_auto_writeback,llm_guard_tuned_passthrough_v2
R8003_M8001:30:1:fast:fast_7,R8003_M8001,30,1,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,3.6799999999999997,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_auto_writeback,llm_guard_tuned_passthrough_v2
R8003_M8001:30:1:fast:fast_8,R8003_M8001,30,1,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,2.3200000000000003,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_auto_writeback,llm_guard_tuned_passthrough_v2
R8003_M8001:30:1:fast:fast_9,R8003_M8001,30,1,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.120000000000001,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_auto_writeback,llm_guard_tuned_passthrough_v2
R8003_M8001:30:1:fast:fast_10,R8003_M8001,30,1,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.6400000000000006,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_auto_writeback,llm_guard_tuned_passthrough_v2
R8003_M8001:30:1:fast:fast_11,R8003_M8001,30,1,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.8399999999999999,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_auto_writeback,llm_guard_tuned_passthrough_v2
R8003_M8001:30:1:fast:fast_12,R8003_M8001,30,1,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.6000000000000014,0.9578,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_auto_writeback,llm_guard_tuned_passthrough_v2
R8003_M8001:30:1:slow:slow_0,R8003_M8001,30,1,align_slow_segment,accept,slow_segment_aligned_for_reference,1.98,0.9659,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:1:slow:slow_1,R8003_M8001,30,1,align_slow_segment,accept,slow_segment_aligned_for_reference,6.82,0.7584,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:1:slow:slow_2,R8003_M8001,30,1,align_slow_segment,accept,slow_segment_aligned_for_reference,0.2999999999999998,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:1:slow:slow_3,R8003_M8001,30,1,recover_slow_segment,accept,recover_miss_high_confidence,17.68,0.2579,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_recover_writeback,
R8003_M8001:30:1:slow:slow_4,R8003_M8001,30,1,align_slow_segment,accept,slow_segment_aligned_for_reference,0.120000000000001,0.4375,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:1:slow:slow_5,R8003_M8001,30,1,align_slow_segment,accept,slow_segment_aligned_for_reference,4.5,0.8711,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:2:fast:fast_0,R8003_M8001,30,2,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,2.96,0.9958,,missing,,rule_auto_writeback,
R8003_M8001:30:2:fast:fast_1,R8003_M8001,30,2,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.1200000000000006,1.0,,missing,,rule_auto_writeback,
R8003_M8001:30:2:fast:fast_2,R8003_M8001,30,2,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,3.4400000000000004,0.9222,,missing,,rule_auto_writeback,
R8003_M8001:30:2:fast:fast_3,R8003_M8001,30,2,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.40000000000000036,1.0,,missing,,rule_label_only_writeback,do_not_update_memory_on_short_segment
R8003_M8001:30:2:fast:fast_4,R8003_M8001,30,2,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.0799999999999983,1.0,,missing,,rule_label_only_writeback,do_not_update_memory_on_short_segment
R8003_M8001:30:2:fast:fast_5,R8003_M8001,30,2,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.8800000000000026,1.0,,missing,,rule_auto_writeback,
R8003_M8001:30:2:fast:fast_6,R8003_M8001,30,2,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,8.8,1.0,,missing,,rule_auto_writeback,
R8003_M8001:30:2:fast:fast_7,R8003_M8001,30,2,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,3.4399999999999995,0.9906,,missing,,rule_auto_writeback,
R8003_M8001:30:2:fast:fast_8,R8003_M8001,30,2,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,2.4800000000000004,1.0,,missing,,rule_auto_writeback,
R8003_M8001:30:2:fast:fast_9,R8003_M8001,30,2,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.7200000000000006,1.0,,missing,,rule_auto_writeback,
R8003_M8001:30:2:fast:fast_10,R8003_M8001,30,2,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,3.4400000000000013,0.9222,,missing,,rule_auto_writeback,
R8003_M8001:30:2:fast:fast_11,R8003_M8001,30,2,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.16000000000000014,1.0,,missing,,rule_label_only_writeback,do_not_update_memory_on_short_segment
R8003_M8001:30:2:fast:fast_12,R8003_M8001,30,2,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.3200000000000003,1.0,,missing,,rule_label_only_writeback,do_not_update_memory_on_short_segment
R8003_M8001:30:2:fast:fast_13,R8003_M8001,30,2,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,3.6799999999999997,1.0,,missing,,rule_auto_writeback,
R8003_M8001:30:2:fast:fast_14,R8003_M8001,30,2,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.7099999999999973,1.0,,missing,,rule_auto_writeback,
R8003_M8001:30:2:fast:fast_15,R8003_M8001,30,2,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.16000000000000014,1.0,,missing,,rule_label_only_writeback,do_not_update_memory_on_short_segment
R8003_M8001:30:2:fast:fast_16,R8003_M8001,30,2,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.3200000000000003,1.0,,missing,,rule_label_only_writeback,do_not_update_memory_on_short_segment
R8003_M8001:30:2:fast:fast_17,R8003_M8001,30,2,keep_fast_supported,accept,fast_segment_cross_model_supported,1.4299999999999997,1.0,,missing,,rule_auto_writeback,
R8003_M8001:30:2:slow:slow_0,R8003_M8001,30,2,align_slow_segment,accept,slow_segment_aligned_for_reference,8.2,0.3869,,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:2:slow:slow_1,R8003_M8001,30,2,align_slow_segment,accept,slow_segment_aligned_for_reference,0.879999999999999,0.9233,,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:2:slow:slow_2,R8003_M8001,30,2,recover_slow_segment,accept,recover_miss_high_confidence,10.66,0.3197,,missing,,rule_recover_writeback,
R8003_M8001:30:2:slow:slow_3,R8003_M8001,30,2,align_slow_segment,accept,slow_segment_aligned_for_reference,0.16000000000000014,1.0,,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:2:slow:slow_4,R8003_M8001,30,2,align_slow_segment,accept,slow_segment_aligned_for_reference,0.3999999999999986,0.6313,,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:2:slow:slow_5,R8003_M8001,30,2,align_slow_segment,accept,slow_segment_aligned_for_reference,0.33999999999999986,1.0,,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:2:slow:slow_6,R8003_M8001,30,2,align_slow_segment,accept,slow_segment_aligned_for_reference,0.879999999999999,1.0,,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:2:slow:slow_7,R8003_M8001,30,2,align_slow_segment,accept,slow_segment_aligned_for_reference,11.120000000000001,0.7914,,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:2:slow:slow_8,R8003_M8001,30,2,align_slow_segment,accept,slow_segment_aligned_for_reference,4.719999999999999,0.8914,,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:2:slow:slow_9,R8003_M8001,30,2,align_slow_segment,accept,slow_segment_aligned_for_reference,1.120000000000001,1.0,,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:2:slow:slow_10,R8003_M8001,30,2,align_slow_segment,accept,slow_segment_aligned_for_reference,1.8599999999999994,0.7688,,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:2:slow:slow_11,R8003_M8001,30,2,align_slow_segment,accept,slow_segment_aligned_for_reference,0.35999999999999943,1.0,,missing,,rule_reference_only,slow_reference_segment
R8003_M8001:30:3:fast:fast_0,R8003_M8001,30,3,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,2.8,0.9955,fast_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
