recording_id,window_size,segment_idx,variant,success,der,miss_rate,fa_rate,conf_rate,scored_time,spk_count_pred,spk_count_gt,spk_match,pred_segments,pred_speech_sec
R8003_M8001,30,0,rule_boundary_recover_speaker_union,True,0.1553,0.1164,0.023,0.0159,32.67,2,3,False,12,29.6175
R8003_M8001,30,0,rule_boundary_recover_no_same_overlap,True,0.1553,0.1164,0.023,0.0159,32.67,2,3,False,21,29.6175
R8003_M8001,30,1,fast_base,True,0.107,0.1051,0.0019,0.0,31.3,2,3,False,13,28.07
R8003_M8001,30,1,fast_base_speaker_union,True,0.107,0.1051,0.0019,0.0,31.3,2,3,False,13,28.07
R8003_M8001,30,1,slow_base,True,0.0272,0.0151,0.0121,0.0,31.3,2,3,False,6,31.4
R8003_M8001,30,1,rule_recover_new_label,True,0.5853,0.031,0.4927,0.0617,31.3,3,3,True,14,45.75
R8003_M8001,30,1,rule_recover_matched_label,True,0.0472,0.0435,0.0038,0.0,31.3,2,3,False,14,45.75
R8003_M8001,30,1,rule_recover_matched_label_speaker_union,True,0.0472,0.0435,0.0038,0.0,31.3,2,3,False,7,30.0575
R8003_M8001,30,1,rule_recover_matched_no_same_overlap,True,0.0473,0.0435,0.0038,0.0,31.3,2,3,False,20,30.0575
R8003_M8001,30,1,rule_recover_uncovered_only,True,0.0473,0.0435,0.0038,0.0,31.3,2,3,False,20,30.0575
R8003_M8001,30,1,rule_recover_uncovered_only_speaker_union,True,0.0472,0.0435,0.0038,0.0,31.3,2,3,False,7,30.0575
R8003_M8001,30,1,rule_recover_identity_selector,True,0.0473,0.0435,0.0038,0.0,31.3,2,3,False,20,30.0575
R8003_M8001,30,1,rule_recover_policy_sweep_best,True,0.0473,0.0435,0.0038,0.0,31.3,2,3,False,20,30.0575
R8003_M8001,30,1,rule_boundary_recover,True,0.1727,0.014,0.1565,0.0021,31.3,2,3,False,14,167.98
R8003_M8001,30,1,rule_boundary_recover_speaker_union,True,0.1727,0.014,0.1565,0.0021,31.3,2,3,False,4,35.9525
R8003_M8001,30,1,rule_boundary_recover_no_same_overlap,True,0.1727,0.014,0.1565,0.0022,31.3,2,3,False,6,35.9525
R8003_M8001,30,2,fast_base,True,0.219,0.1816,0.0221,0.0153,41.09,3,3,True,18,34.54
R8003_M8001,30,2,fast_base_speaker_union,True,0.219,0.1816,0.0221,0.0153,41.09,3,3,True,18,34.54
R8003_M8001,30,2,slow_base,True,0.0838,0.0461,0.0271,0.0106,41.09,3,3,True,12,40.7
R8003_M8001,30,2,rule_recover_new_label,True,0.384,0.0927,0.1927,0.0986,41.09,4,3,False,19,45.2
R8003_M8001,30,2,rule_recover_matched_label,True,0.2013,0.1638,0.0258,0.0117,41.09,3,3,True,19,45.2
R8003_M8001,30,2,rule_recover_matched_label_speaker_union,True,0.2013,0.1638,0.0258,0.0117,41.09,3,3,True,15,35.42
R8003_M8001,30,2,rule_recover_matched_no_same_overlap,True,0.2013,0.1638,0.0258,0.0117,41.09,3,3,True,21,35.42
R8003_M8001,30,2,rule_recover_uncovered_only,True,0.2073,0.1699,0.0221,0.0153,41.09,3,3,True,20,35.02
R8003_M8001,30,2,rule_recover_uncovered_only_speaker_union,True,0.2073,0.1699,0.0221,0.0153,41.09,3,3,True,16,35.02
R8003_M8001,30,2,rule_recover_identity_selector,True,0.2073,0.1699,0.0221,0.0153,41.09,3,3,True,20,35.02
R8003_M8001,30,2,rule_recover_policy_sweep_best,True,0.2073,0.1699,0.0221,0.0153,41.09,3,3,True,20,35.02
R8003_M8001,30,2,rule_boundary_recover,True,0.5929,0.0058,0.5275,0.0597,41.09,3,3,True,19,163.71
R8003_M8001,30,2,rule_boundary_recover_speaker_union,True,0.5929,0.0058,0.5275,0.0597,41.09,3,3,True,5,62.9175
R8003_M8001,30,2,rule_boundary_recover_no_same_overlap,True,0.5929,0.0058,0.5275,0.0597,41.09,3,3,True,10,63.37
R8003_M8001,30,3,fast_base,True,0.0888,0.0709,0.0179,0.0,30.74,2,3,False,8,29.11
R8003_M8001,30,3,fast_base_speaker_union,True,0.0888,0.0709,0.0179,0.0,30.74,2,3,False,8,29.11
R8003_M8001,30,3,slow_base,True,0.0279,0.0036,0.0167,0.0076,30.74,3,3,True,10,31.14
R8003_M8001,30,3,rule_recover_new_label,True,0.3657,0.0241,0.3334,0.0082,30.74,3,3,True,9,40.25
R8003_M8001,30,3,rule_recover_matched_label,True,0.042,0.0241,0.0179,0.0,30.74,2,3,False,9,40.25
R8003_M8001,30,3,rule_recover_matched_label_speaker_union,True,0.042,0.0241,0.0179,0.0,30.74,2,3,False,5,30.55
R8003_M8001,30,3,rule_recover_matched_no_same_overlap,True,0.042,0.0241,0.0179,0.0,30.74,2,3,False,11,30.55
R8003_M8001,30,3,rule_recover_uncovered_only,True,0.0498,0.0319,0.0179,0.0,30.74,2,3,False,11,30.31
R8003_M8001,30,3,rule_recover_uncovered_only_speaker_union,True,0.0498,0.0319,0.0179,0.0,30.74,2,3,False,6,30.31
R8003_M8001,30,3,rule_recover_identity_selector,True,0.042,0.0241,0.0179,0.0,30.74,2,3,False,9,40.25
R8003_M8001,30,3,rule_recover_policy_sweep_best,True,0.042,0.0241,0.0179,0.0,30.74,2,3,False,9,40.25
R8003_M8001,30,3,rule_boundary_recover,True,0.042,0.0241,0.0179,0.0,30.74,2,3,False,9,40.25
R8003_M8001,30,3,rule_boundary_recover_speaker_union,True,0.042,0.0241,0.0179,0.0,30.74,2,3,False,5,30.55
R8003_M8001,30,3,rule_boundary_recover_no_same_overlap,True,0.042,0.0241,0.0179,0.0,30.74,2,3,False,11,30.55
R8003_M8001,30,4,fast_base,True,0.1873,0.167,0.005,0.0154,38.38,3,3,True,13,32.16
R8003_M8001,30,4,fast_base_speaker_union,True,0.1873,0.167,0.005,0.0154,38.38,3,3,True,13,32.16
R8003_M8001,30,4,slow_base,True,0.1033,0.0246,0.0325,0.0462,38.38,3,3,True,12,38.68
R8003_M8001,30,4,rule_recover_new_label,True,0.1873,0.167,0.005,0.0154,38.38,3,3,True,13,32.16
R8003_M8001,30,4,rule_recover_matched_label,True,0.1873,0.167,0.005,0.0154,38.38,3,3,True,13,32.16
R8003_M8001,30,4,rule_recover_matched_label_speaker_union,True,0.1873,0.167,0.005,0.0154,38.38,3,3,True,13,32.16
R8003_M8001,30,4,rule_recover_matched_no_same_overlap,True,0.1873,0.167,0.005,0.0154,38.38,3,3,True,13,32.16
R8003_M8001,30,4,rule_recover_uncovered_only,True,0.1873,0.167,0.005,0.0154,38.38,3,3,True,13,32.16
R8003_M8001,30,4,rule_recover_uncovered_only_speaker_union,True,0.1873,0.167,0.005,0.0154,38.38,3,3,True,13,32.16
R8003_M8001,30,4,rule_recover_identity_selector,True,0.1873,0.167,0.005,0.0154,38.38,3,3,True,13,32.16
R8003_M8001,30,4,rule_recover_policy_sweep_best,True,0.1873,0.167,0.005,0.0154,38.38,3,3,True,13,32.16
R8003_M8001,30,4,rule_boundary_recover,True,0.8403,0.0257,0.8047,0.0099,38.38,3,3,True,13,125.08
R8003_M8001,30,4,rule_boundary_recover_speaker_union,True,0.8403,0.0257,0.8047,0.0099,38.38,3,3,True,4,68.28
R8003_M8001,30,4,rule_boundary_recover_no_same_overlap,True,0.8403,0.0257,0.8047,0.0099,38.38,3,3,True,9,68.28
R8003_M8001,30,5,fast_base,True,0.1656,0.1141,0.0481,0.0033,30.14,4,4,True,15,28.15
R8003_M8001,30,5,fast_base_speaker_union,True,0.1656,0.1141,0.0481,0.0033,30.14,4,4,True,15,28.15
R8003_M8001,30,5,slow_base,True,0.0739,0.0295,0.0444,0.0,30.14,4,4,True,12,30.98
R8003_M8001,30,5,rule_recover_new_label,True,0.5133,0.0724,0.3965,0.0444,30.14,5,4,False,16,39.91
R8003_M8001,30,5,rule_recover_matched_label,True,0.1308,0.0724,0.0551,0.0033,30.14,4,4,True,16,39.91
R8003_M8001,30,5,rule_recover_matched_label_speaker_union,True,0.1308,0.0724,0.055,0.0033,30.14,4,4,True,10,29.6175
R8003_M8001,30,5,rule_recover_matched_no_same_overlap,True,0.1317,0.0733,0.0551,0.0033,30.14,4,4,True,20,29.59
R8003_M8001,30,5,rule_recover_uncovered_only,True,0.1344,0.076,0.0551,0.0033,30.14,4,4,True,20,29.51
R8003_M8001,30,5,rule_recover_uncovered_only_speaker_union,True,0.1344,0.076,0.0551,0.0033,30.14,4,4,True,11,29.51
R8003_M8001,30,5,rule_recover_identity_selector,True,0.1344,0.076,0.0551,0.0033,30.14,4,4,True,20,29.51
R8003_M8001,30,5,rule_recover_policy_sweep_best,True,0.1344,0.076,0.0551,0.0033,30.14,4,4,True,20,29.51
R8003_M8001,30,5,rule_boundary_recover,True,0.7948,0.0329,0.7618,0.0,30.14,4,4,True,16,124.07
R8003_M8001,30,5,rule_boundary_recover_speaker_union,True,0.7948,0.0329,0.7618,0.0,30.14,4,4,True,8,52.11
R8003_M8001,30,5,rule_boundary_recover_no_same_overlap,True,0.7948,0.0329,0.7618,0.0,30.14,4,4,True,10,52.11
R8003_M8001,30,6,fast_base,True,0.0887,0.0377,0.0511,0.0,31.33,3,3,True,5,31.75
R8003_M8001,30,6,fast_base_speaker_union,True,0.0887,0.0377,0.0511,0.0,31.33,3,3,True,5,31.75
R8003_M8001,30,6,slow_base,True,0.0578,0.0406,0.0169,0.0002,31.33,3,3,True,7,30.72
R8003_M8001,30,6,rule_recover_new_label,True,0.0887,0.0377,0.0511,0.0,31.33,3,3,True,5,31.75
R8003_M8001,30,6,rule_recover_matched_label,True,0.0887,0.0377,0.0511,0.0,31.33,3,3,True,5,31.75
R8003_M8001,30,6,rule_recover_matched_label_speaker_union,True,0.0887,0.0377,0.0511,0.0,31.33,3,3,True,5,31.75
R8003_M8001,30,6,rule_recover_matched_no_same_overlap,True,0.0887,0.0377,0.0511,0.0,31.33,3,3,True,5,31.75
R8003_M8001,30,6,rule_recover_uncovered_only,True,0.0887,0.0377,0.0511,0.0,31.33,3,3,True,5,31.75
R8003_M8001,30,6,rule_recover_uncovered_only_speaker_union,True,0.0887,0.0377,0.0511,0.0,31.33,3,3,True,5,31.75
R8003_M8001,30,6,rule_recover_identity_selector,True,0.0887,0.0377,0.0511,0.0,31.33,3,3,True,5,31.75
R8003_M8001,30,6,rule_recover_policy_sweep_best,True,0.0887,0.0377,0.0511,0.0,31.33,3,3,True,5,31.75
R8003_M8001,30,6,rule_boundary_recover,True,0.1015,0.0204,0.0804,0.0006,31.33,3,3,True,5,33.21
R8003_M8001,30,6,rule_boundary_recover_speaker_union,True,0.1015,0.0204,0.0804,0.0006,31.33,3,3,True,5,33.21
R8003_M8001,30,6,rule_boundary_recover_no_same_overlap,True,0.1015,0.0204,0.0804,0.0006,31.33,3,3,True,5,33.21
R8003_M8001,30,7,fast_base,True,0.2255,0.1964,0.01,0.0191,35.08,2,4,False,15,28.54
R8003_M8001,30,7,fast_base_speaker_union,True,0.2255,0.1964,0.01,0.0191,35.08,2,4,False,15,28.54
R8003_M8001,30,7,slow_base,True,0.1496,0.0971,0.0246,0.0279,35.08,3,4,False,9,32.6
R8003_M8001,30,7,rule_recover_new_label,True,0.613,0.1489,0.4066,0.0575,35.08,3,4,False,16,44.12
R8003_M8001,30,7,rule_recover_matched_label,True,0.206,0.1577,0.0323,0.016,35.08,2,4,False,16,44.12
R8003_M8001,30,7,rule_recover_matched_label_speaker_union,True,0.206,0.1577,0.0323,0.016,35.08,2,4,False,10,30.68
R8003_M8001,30,7,rule_recover_matched_no_same_overlap,True,0.206,0.1577,0.0323,0.016,35.08,2,4,False,22,30.68
R8003_M8001,30,7,rule_recover_uncovered_only,True,0.2119,0.1637,0.0291,0.0191,35.08,2,4,False,22,30.36
R8003_M8001,30,7,rule_recover_uncovered_only_speaker_union,True,0.212,0.1637,0.0292,0.0191,35.08,2,4,False,11,30.36
R8003_M8001,30,7,rule_recover_identity_selector,True,0.206,0.1577,0.0323,0.016,35.08,2,4,False,16,44.12
R8003_M8001,30,7,rule_recover_policy_sweep_best,True,0.206,0.1577,0.0323,0.016,35.08,2,4,False,16,44.12
R8003_M8001,30,7,rule_boundary_recover,True,0.206,0.1577,0.0323,0.016,35.08,2,4,False,16,44.12
R8003_M8001,30,7,rule_boundary_recover_speaker_union,True,0.206,0.1577,0.0323,0.016,35.08,2,4,False,10,30.68
R8003_M8001,30,7,rule_boundary_recover_no_same_overlap,True,0.206,0.1577,0.0323,0.016,35.08,2,4,False,22,30.68
R8003_M8001,30,8,fast_base,True,0.428,0.321,0.0486,0.0585,39.32,2,4,False,13,29.51
R8003_M8001,30,8,fast_base_speaker_union,True,0.428,0.321,0.0486,0.0585,39.32,2,4,False,13,29.51
R8003_M8001,30,8,slow_base,True,0.361,0.073,0.1141,0.1739,39.32,3,4,False,20,41.8
R8003_M8001,30,8,rule_recover_new_label,True,0.428,0.321,0.0486,0.0585,39.32,2,4,False,13,29.51
R8003_M8001,30,8,rule_recover_matched_label,True,0.428,0.321,0.0486,0.0585,39.32,2,4,False,13,29.51
R8003_M8001,30,8,rule_recover_matched_label_speaker_union,True,0.428,0.321,0.0486,0.0585,39.32,2,4,False,13,29.51
R8003_M8001,30,8,rule_recover_matched_no_same_overlap,True,0.428,0.321,0.0486,0.0585,39.32,2,4,False,13,29.51
R8003_M8001,30,8,rule_recover_uncovered_only,True,0.428,0.321,0.0486,0.0585,39.32,2,4,False,13,29.51
R8003_M8001,30,8,rule_recover_uncovered_only_speaker_union,True,0.428,0.321,0.0486,0.0585,39.32,2,4,False,13,29.51
R8003_M8001,30,8,rule_recover_identity_selector,True,0.428,0.321,0.0486,0.0585,39.32,2,4,False,13,29.51
R8003_M8001,30,8,rule_recover_policy_sweep_best,True,0.428,0.321,0.0486,0.0585,39.32,2,4,False,13,29.51
R8003_M8001,30,8,rule_boundary_recover,True,0.428,0.321,0.0486,0.0585,39.32,2,4,False,13,29.51
R8003_M8001,30,8,rule_boundary_recover_speaker_union,True,0.428,0.321,0.0486,0.0585,39.32,2,4,False,13,29.51
R8003_M8001,30,8,rule_boundary_recover_no_same_overlap,True,0.428,0.321,0.0486,0.0585,39.32,2,4,False,13,29.51
R8003_M8001,30,9,fast_base,True,3.2459,0.1101,2.8175,0.3183,6.63,2,2,True,14,24.79
R8003_M8001,30,9,fast_base_speaker_union,True,3.2459,0.1101,2.8175,0.3183,6.63,2,2,True,14,24.79
R8003_M8001,30,9,slow_base,True,3.5949,0.006,3.3484,0.2404,6.63,2,2,True,5,29.38
R8003_M8001,30,9,rule_recover_new_label,True,3.2459,0.1101,2.8175,0.3183,6.63,2,2,True,14,24.79
R8003_M8001,30,9,rule_recover_matched_label,True,3.2459,0.1101,2.8175,0.3183,6.63,2,2,True,14,24.79
R8003_M8001,30,9,rule_recover_matched_label_speaker_union,True,3.2459,0.1101,2.8175,0.3183,6.63,2,2,True,14,24.79
R8003_M8001,30,9,rule_recover_matched_no_same_overlap,True,3.2459,0.1101,2.8175,0.3183,6.63,2,2,True,14,24.79
R8003_M8001,30,9,rule_recover_uncovered_only,True,3.2459,0.1101,2.8175,0.3183,6.63,2,2,True,14,24.79
R8003_M8001,30,9,rule_recover_uncovered_only_speaker_union,True,3.2459,0.1101,2.8175,0.3183,6.63,2,2,True,14,24.79
R8003_M8001,30,9,rule_recover_identity_selector,True,3.2459,0.1101,2.8175,0.3183,6.63,2,2,True,14,24.79
R8003_M8001,30,9,rule_recover_policy_sweep_best,True,3.2459,0.1101,2.8175,0.3183,6.63,2,2,True,14,24.79
R8003_M8001,30,9,rule_boundary_recover,True,3.2459,0.1101,2.8175,0.3183,6.63,2,2,True,14,24.79
R8003_M8001,30,9,rule_boundary_recover_speaker_union,True,3.2459,0.1101,2.8175,0.3183,6.63,2,2,True,14,24.79
R8003_M8001,30,9,rule_boundary_recover_no_same_overlap,True,3.2459,0.1101,2.8175,0.3183,6.63,2,2,True,14,24.79
R8003_M8001,30,10,fast_base,True,0.2419,0.1994,0.0154,0.027,39.61,3,4,False,18,32.32
R8003_M8001,30,10,fast_base_speaker_union,True,0.2419,0.1994,0.0154,0.027,39.61,3,4,False,18,32.32
R8003_M8001,30,10,slow_base,True,0.1407,0.0584,0.0472,0.035,39.61,3,4,False,15,39.18
R8003_M8001,30,10,rule_recover_new_label,True,0.2419,0.1994,0.0154,0.027,39.61,3,4,False,18,32.32
R8003_M8001,30,10,rule_recover_matched_label,True,0.2419,0.1994,0.0154,0.027,39.61,3,4,False,18,32.32
R8003_M8001,30,10,rule_recover_matched_label_speaker_union,True,0.2419,0.1994,0.0154,0.027,39.61,3,4,False,18,32.32
R8003_M8001,30,10,rule_recover_matched_no_same_overlap,True,0.2419,0.1994,0.0154,0.027,39.61,3,4,False,18,32.32
R8003_M8001,30,10,rule_recover_uncovered_only,True,0.2419,0.1994,0.0154,0.027,39.61,3,4,False,18,32.32
R8003_M8001,30,10,rule_recover_uncovered_only_speaker_union,True,0.2419,0.1994,0.0154,0.027,39.61,3,4,False,18,32.32
R8003_M8001,30,10,rule_recover_identity_selector,True,0.2419,0.1994,0.0154,0.027,39.61,3,4,False,18,32.32
R8003_M8001,30,10,rule_recover_policy_sweep_best,True,0.2419,0.1994,0.0154,0.027,39.61,3,4,False,18,32.32
R8003_M8001,30,10,rule_boundary_recover,True,0.2419,0.1994,0.0154,0.027,39.61,3,4,False,18,32.32
R8003_M8001,30,10,rule_boundary_recover_speaker_union,True,0.2419,0.1994,0.0154,0.027,39.61,3,4,False,18,32.32
R8003_M8001,30,10,rule_boundary_recover_no_same_overlap,True,0.2419,0.1994,0.0154,0.027,39.61,3,4,False,18,32.32
R8003_M8001,30,11,fast_base,True,0.3036,0.2469,0.024,0.0327,34.59,2,4,False,9,26.88
R8003_M8001,30,11,fast_base_speaker_union,True,0.3036,0.2469,0.024,0.0327,34.59,2,4,False,9,26.88
R8003_M8001,30,11,slow_base,True,0.1502,0.067,0.042,0.0413,34.59,3,4,False,11,33.86
R8003_M8001,30,11,rule_recover_new_label,True,0.608,0.0968,0.4922,0.019,34.59,5,4,False,12,48.4
R8003_M8001,30,11,rule_recover_matched_label,True,0.276,0.0991,0.0437,0.1332,34.59,3,4,False,12,48.4
R8003_M8001,30,11,rule_recover_matched_label_speaker_union,True,0.2761,0.0991,0.0438,0.1332,34.59,3,4,False,7,32.8075
R8003_M8001,30,11,rule_recover_matched_no_same_overlap,True,0.276,0.0991,0.0437,0.1332,34.59,3,4,False,16,32.8075
R8003_M8001,30,11,rule_recover_uncovered_only,True,0.2929,0.116,0.0292,0.1477,34.59,2,4,False,14,31.72
R8003_M8001,30,11,rule_recover_uncovered_only_speaker_union,True,0.2929,0.116,0.0292,0.1477,34.59,2,4,False,6,31.72
R8003_M8001,30,11,rule_recover_identity_selector,True,0.276,0.0991,0.0437,0.1332,34.59,3,4,False,12,48.4
R8003_M8001,30,11,rule_recover_policy_sweep_best,True,0.276,0.0991,0.0437,0.1332,34.59,3,4,False,12,48.4
R8003_M8001,30,11,rule_boundary_recover,True,0.276,0.0991,0.0437,0.1332,34.59,3,4,False,12,48.4
R8003_M8001,30,11,rule_boundary_recover_speaker_union,True,0.2761,0.0991,0.0438,0.1332,34.59,3,4,False,7,32.8075
R8003_M8001,30,11,rule_boundary_recover_no_same_overlap,True,0.276,0.0991,0.0437,0.1332,34.59,3,4,False,16,32.8075
R8003_M8001,30,12,fast_base,True,0.1688,0.1414,0.0168,0.0106,29.14,3,4,False,15,25.51
R8003_M8001,30,12,fast_base_speaker_union,True,0.1688,0.1414,0.0168,0.0106,29.14,3,4,False,15,25.51
R8003_M8001,30,12,slow_base,True,0.0683,0.0223,0.0459,0.0,29.14,3,4,False,8,29.88
R8003_M8001,30,12,rule_recover_new_label,True,0.4126,0.0255,0.3353,0.0518,29.14,4,4,True,16,38.17
R8003_M8001,30,12,rule_recover_matched_label,True,0.0721,0.0447,0.0275,0.0,29.14,3,4,False,16,38.17
R8003_M8001,30,12,rule_recover_matched_label_speaker_union,True,0.0722,0.0447,0.0275,0.0,29.14,3,4,False,7,28.6375
R8003_M8001,30,12,rule_recover_matched_no_same_overlap,True,0.0724,0.045,0.0275,0.0,29.14,3,4,False,23,28.63
R8003_M8001,30,12,rule_recover_uncovered_only,True,0.0782,0.0508,0.0168,0.0106,29.14,3,4,False,23,28.15
R8003_M8001,30,12,rule_recover_uncovered_only_speaker_union,True,0.0782,0.0508,0.0168,0.0106,29.14,3,4,False,8,28.15
R8003_M8001,30,12,rule_recover_identity_selector,True,0.0782,0.0508,0.0168,0.0106,29.14,3,4,False,23,28.15
R8003_M8001,30,12,rule_recover_policy_sweep_best,True,0.0782,0.0508,0.0168,0.0106,29.14,3,4,False,23,28.15
R8003_M8001,30,12,rule_boundary_recover,True,0.4351,0.0286,0.401,0.0055,29.14,3,4,False,16,168.05
R8003_M8001,30,12,rule_boundary_recover_speaker_union,True,0.4351,0.0286,0.401,0.0055,29.14,3,4,False,5,39.99
R8003_M8001,30,12,rule_boundary_recover_no_same_overlap,True,0.4353,0.0289,0.401,0.0055,29.14,3,4,False,6,39.9825
R8003_M8001,30,13,fast_base,True,0.3855,0.3652,0.0117,0.0087,33.41,3,3,True,8,21.6
R8003_M8001,30,13,fast_base_speaker_union,True,0.3855,0.3652,0.0117,0.0087,33.41,3,3,True,8,21.6
R8003_M8001,30,13,slow_base,True,0.2382,0.0407,0.0622,0.1352,33.41,3,3,True,11,34.52
R8003_M8001,30,13,rule_recover_new_label,True,0.1406,0.0957,0.0363,0.0086,33.41,5,3,False,10,31.82
R8003_M8001,30,13,rule_recover_matched_label,True,0.3738,0.1411,0.0117,0.2211,33.41,3,3,True,10,31.82
R8003_M8001,30,13,rule_recover_matched_label_speaker_union,True,0.3738,0.1411,0.0117,0.2211,33.41,3,3,True,7,29.48
R8003_M8001,30,13,rule_recover_matched_no_same_overlap,True,0.3738,0.1411,0.0117,0.2211,33.41,3,3,True,11,29.48
R8003_M8001,30,13,rule_recover_uncovered_only,True,0.3738,0.1435,0.0117,0.2187,33.41,3,3,True,12,29.4
R8003_M8001,30,13,rule_recover_uncovered_only_speaker_union,True,0.3738,0.1435,0.0117,0.2187,33.41,3,3,True,8,29.4
R8003_M8001,30,13,rule_recover_identity_selector,True,0.3738,0.1435,0.0117,0.2187,33.41,3,3,True,12,29.4
R8003_M8001,30,13,rule_recover_policy_sweep_best,True,0.3738,0.1435,0.0117,0.2187,33.41,3,3,True,12,29.4
R8003_M8001,30,13,rule_boundary_recover,True,0.48,0.0404,0.4025,0.0371,33.41,3,3,True,10,77.64
R8003_M8001,30,13,rule_boundary_recover_speaker_union,True,0.48,0.0404,0.4025,0.0371,33.41,3,3,True,5,46.2925
R8003_M8001,30,13,rule_boundary_recover_no_same_overlap,True,0.48,0.0404,0.4025,0.0371,33.41,3,3,True,6,46.2925
R8003_M8001,30,14,fast_base,True,0.751,0.1978,0.3893,0.1639,20.68,2,4,False,13,24.64
R8003_M8001,30,14,fast_base_speaker_union,True,0.751,0.1978,0.3893,0.1639,20.68,2,4,False,13,24.64
R8003_M8001,30,14,slow_base,True,0.5534,0.0431,0.5103,0.0,20.68,3,4,False,7,30.34
R8003_M8001,30,14,rule_recover_new_label,True,0.751,0.1978,0.3893,0.1639,20.68,2,4,False,13,24.64
R8003_M8001,30,14,rule_recover_matched_label,True,0.751,0.1978,0.3893,0.1639,20.68,2,4,False,13,24.64
R8003_M8001,30,14,rule_recover_matched_label_speaker_union,True,0.751,0.1978,0.3893,0.1639,20.68,2,4,False,13,24.64
R8003_M8001,30,14,rule_recover_matched_no_same_overlap,True,0.751,0.1978,0.3893,0.1639,20.68,2,4,False,13,24.64
R8003_M8001,30,14,rule_recover_uncovered_only,True,0.751,0.1978,0.3893,0.1639,20.68,2,4,False,13,24.64
R8003_M8001,30,14,rule_recover_uncovered_only_speaker_union,True,0.751,0.1978,0.3893,0.1639,20.68,2,4,False,13,24.64
R8003_M8001,30,14,rule_recover_identity_selector,True,0.751,0.1978,0.3893,0.1639,20.68,2,4,False,13,24.64
R8003_M8001,30,14,rule_recover_policy_sweep_best,True,0.751,0.1978,0.3893,0.1639,20.68,2,4,False,13,24.64
R8003_M8001,30,14,rule_boundary_recover,True,0.751,0.1978,0.3893,0.1639,20.68,2,4,False,13,24.64
R8003_M8001,30,14,rule_boundary_recover_speaker_union,True,0.751,0.1978,0.3893,0.1639,20.68,2,4,False,13,24.64
R8003_M8001,30,14,rule_boundary_recover_no_same_overlap,True,0.751,0.1978,0.3893,0.1639,20.68,2,4,False,13,24.64
R8007_M8010,30,0,fast_base,True,0.3145,0.2641,0.0251,0.0253,51.8,3,4,False,22,39.42
R8007_M8010,30,0,fast_base_speaker_union,True,0.3145,0.2641,0.0251,0.0253,51.8,3,4,False,22,39.42
R8007_M8010,30,0,slow_base,True,0.1852,0.0588,0.0441,0.0823,51.8,3,4,False,23,51.12
R8007_M8010,30,0,rule_recover_new_label,True,0.3145,0.2641,0.0251,0.0253,51.8,3,4,False,22,39.42
R8007_M8010,30,0,rule_recover_matched_label,True,0.3145,0.2641,0.0251,0.0253,51.8,3,4,False,22,39.42
R8007_M8010,30,0,rule_recover_matched_label_speaker_union,True,0.3145,0.2641,0.0251,0.0253,51.8,3,4,False,22,39.42
R8007_M8010,30,0,rule_recover_matched_no_same_overlap,True,0.3145,0.2641,0.0251,0.0253,51.8,3,4,False,22,39.42
R8007_M8010,30,0,rule_recover_uncovered_only,True,0.3145,0.2641,0.0251,0.0253,51.8,3,4,False,22,39.42
R8007_M8010,30,0,rule_recover_uncovered_only_speaker_union,True,0.3145,0.2641,0.0251,0.0253,51.8,3,4,False,22,39.42
R8007_M8010,30,0,rule_recover_identity_selector,True,0.3145,0.2641,0.0251,0.0253,51.8,3,4,False,22,39.42
R8007_M8010,30,0,rule_recover_policy_sweep_best,True,0.3145,0.2641,0.0251,0.0253,51.8,3,4,False,22,39.42
R8007_M8010,30,0,rule_boundary_recover,True,0.3145,0.2641,0.0251,0.0253,51.8,3,4,False,22,39.42
R8007_M8010,30,0,rule_boundary_recover_speaker_union,True,0.3145,0.2641,0.0251,0.0253,51.8,3,4,False,22,39.42
R8007_M8010,30,0,rule_boundary_recover_no_same_overlap,True,0.3145,0.2641,0.0251,0.0253,51.8,3,4,False,22,39.42
R8007_M8010,30,1,fast_base,True,0.4751,0.4267,0.0202,0.0282,52.54,4,4,True,22,31.18
R8007_M8010,30,1,fast_base_speaker_union,True,0.4751,0.4267,0.0202,0.0282,52.54,4,4,True,22,31.18
R8007_M8010,30,1,slow_base,True,0.2874,0.0726,0.0404,0.1744,52.54,3,4,False,24,51.24
R8007_M8010,30,1,rule_recover_new_label,True,0.4265,0.2767,0.065,0.0847,52.54,6,4,False,25,41.42
R8007_M8010,30,1,rule_recover_matched_label,True,0.3898,0.3255,0.0215,0.0429,52.54,5,4,False,25,41.42
R8007_M8010,30,1,rule_recover_matched_label_speaker_union,True,0.3898,0.3255,0.0215,0.0429,52.54,5,4,False,21,36.5675
R8007_M8010,30,1,rule_recover_matched_no_same_overlap,True,0.3898,0.3255,0.0215,0.0429,52.54,5,4,False,28,36.5675
R8007_M8010,30,1,rule_recover_uncovered_only,True,0.4212,0.3605,0.0202,0.0405,52.54,5,4,False,27,34.66
R8007_M8010,30,1,rule_recover_uncovered_only_speaker_union,True,0.4212,0.3605,0.0202,0.0405,52.54,5,4,False,23,34.66
R8007_M8010,30,1,rule_recover_identity_selector,True,0.4212,0.3605,0.0202,0.0405,52.54,5,4,False,27,34.66
R8007_M8010,30,1,rule_recover_policy_sweep_best,True,0.4212,0.3605,0.0202,0.0405,52.54,5,4,False,27,34.66
R8007_M8010,30,1,rule_boundary_recover,True,0.3898,0.3255,0.0215,0.0429,52.54,5,4,False,25,41.42
