base_der,beats_base,beats_slow,choice_counts,delta_vs_base,delta_vs_base_pp,delta_vs_slow,delta_vs_slow_pp,description,feature_a,feature_b,final_der,op_a,op_b,overlay_losses_vs_base,overlay_wins_vs_base,policy_id,policy_kind,selected,selected_window_details,selected_windows,slow_der,threshold_a,threshold_b,true_variant,windows
0.16590083333333333,True,True,"{'slow_base': 116, 'rule_recover_matched_label': 3, 'fast_base': 1}",0.00013916666666666244,0.013916666666666244,0.0030475000000000085,0.30475000000000085,seg_diff <= -7 AND slow_audio_speech_ratio <= 1.98478,seg_diff,slow_audio_speech_ratio,0.16576166666666667,<=,<=,2,1,if_seg_diff_<=_-7_AND_slow_audio_speech_ratio_<=_1.98478_then_rule_recover_matched_label_else_default_guarded_selector,rare_overlay,3,"[{'window_id': 'R8003_M8001:30:1', 'base_variant': 'slow_base', 'base_der': 0.0272, 'overlay_der': 0.0472, 'delta_vs_base_pp': -2.0}, {'window_id': 'R8007_M8011:30:8', 'base_variant': 'slow_base', 'base_der': 0.4266, 'overlay_der': 0.3416, 'delta_vs_base_pp': 8.499999999999996}, {'window_id': 'R8009_M8020:30:3', 'base_variant': 'slow_base', 'base_der': 0.1681, 'overlay_der': 0.2164, 'delta_vs_base_pp': -4.830000000000001}]",3,0.16880916666666668,-7.0,1.9847750865051903,rule_recover_matched_label,120
0.16590083333333333,True,True,"{'slow_base': 117, 'fast_base': 1, 'rule_recover_uncovered_only': 2}",0.00013083333333330227,0.013083333333330227,0.0030391666666666484,0.30391666666666484,audio_channel_activity_mean >= 3.6204 AND slow_audio_speech_ratio <= 1.7755,audio_channel_activity_mean,slow_audio_speech_ratio,0.16577000000000003,>=,<=,1,1,if_audio_channel_activity_mean_>=_3.6204_AND_slow_audio_speech_ratio_<=_1.7755_then_rule_recover_uncovered_only_else_default_guarded_selector,rare_overlay,2,"[{'window_id': 'R8007_M8011:30:8', 'base_variant': 'slow_base', 'base_der': 0.4266, 'overlay_der': 0.3416, 'delta_vs_base_pp': 8.499999999999996}, {'window_id': 'R8009_M8020:30:4', 'base_variant': 'slow_base', 'base_der': 0.0225, 'overlay_der': 0.0918, 'delta_vs_base_pp': -6.93}]",2,0.16880916666666668,3.6204,1.7754978946170477,rule_recover_uncovered_only,120
0.16590083333333333,True,True,"{'slow_base': 117, 'fast_base': 1, 'rule_recover_matched_label': 2}",0.00013083333333330227,0.013083333333330227,0.0030391666666666484,0.30391666666666484,audio_channel_activity_mean >= 3.6204 AND slow_audio_speech_ratio <= 1.7755,audio_channel_activity_mean,slow_audio_speech_ratio,0.16577000000000003,>=,<=,1,1,if_audio_channel_activity_mean_>=_3.6204_AND_slow_audio_speech_ratio_<=_1.7755_then_rule_recover_matched_label_else_default_guarded_selector,rare_overlay,2,"[{'window_id': 'R8007_M8011:30:8', 'base_variant': 'slow_base', 'base_der': 0.4266, 'overlay_der': 0.3416, 'delta_vs_base_pp': 8.499999999999996}, {'window_id': 'R8009_M8020:30:4', 'base_variant': 'slow_base', 'base_der': 0.0225, 'overlay_der': 0.0918, 'delta_vs_base_pp': -6.93}]",2,0.16880916666666668,3.6204,1.7754978946170477,rule_recover_matched_label,120
0.16590083333333333,True,True,"{'slow_base': 117, 'fast_base': 1, 'rule_recover_policy_sweep_best': 2}",0.00013083333333330227,0.013083333333330227,0.0030391666666666484,0.30391666666666484,audio_channel_activity_mean >= 3.6204 AND slow_audio_speech_ratio <= 1.7755,audio_channel_activity_mean,slow_audio_speech_ratio,0.16577000000000003,>=,<=,1,1,if_audio_channel_activity_mean_>=_3.6204_AND_slow_audio_speech_ratio_<=_1.7755_then_rule_recover_policy_sweep_best_else_default_guarded_selector,rare_overlay,2,"[{'window_id': 'R8007_M8011:30:8', 'base_variant': 'slow_base', 'base_der': 0.4266, 'overlay_der': 0.3416, 'delta_vs_base_pp': 8.499999999999996}, {'window_id': 'R8009_M8020:30:4', 'base_variant': 'slow_base', 'base_der': 0.0225, 'overlay_der': 0.0918, 'delta_vs_base_pp': -6.93}]",2,0.16880916666666668,3.6204,1.7754978946170477,rule_recover_policy_sweep_best,120
0.16590083333333333,True,True,"{'slow_base': 117, 'fast_base': 1, 'rule_recover_uncovered_only': 2}",7.91666666666857e-05,0.00791666666666857,0.002987500000000032,0.2987500000000032,audio_p50_db <= -52.2282 AND slow_segments <= 5,audio_p50_db,slow_segments,0.16582166666666665,<=,<=,1,1,if_audio_p50_db_<=_-52.2282_AND_slow_segments_<=_5_then_rule_recover_uncovered_only_else_default_guarded_selector,rare_overlay,2,"[{'window_id': 'R8009_M8018:30:4', 'base_variant': 'slow_base', 'base_der': 0.1004, 'overlay_der': 0.1084, 'delta_vs_base_pp': -0.7999999999999994}, {'window_id': 'R8009_M8019:30:12', 'base_variant': 'slow_base', 'base_der': 0.0333, 'overlay_der': 0.0158, 'delta_vs_base_pp': 1.7500000000000002}]",2,0.16880916666666668,-52.2282,5.0,rule_recover_uncovered_only,120
0.16590083333333333,True,True,"{'slow_base': 117, 'fast_base': 1, 'rule_recover_matched_label': 2}",7.91666666666857e-05,0.00791666666666857,0.002987500000000032,0.2987500000000032,audio_p50_db <= -52.2282 AND slow_segments <= 5,audio_p50_db,slow_segments,0.16582166666666665,<=,<=,1,1,if_audio_p50_db_<=_-52.2282_AND_slow_segments_<=_5_then_rule_recover_matched_label_else_default_guarded_selector,rare_overlay,2,"[{'window_id': 'R8009_M8018:30:4', 'base_variant': 'slow_base', 'base_der': 0.1004, 'overlay_der': 0.1084, 'delta_vs_base_pp': -0.7999999999999994}, {'window_id': 'R8009_M8019:30:12', 'base_variant': 'slow_base', 'base_der': 0.0333, 'overlay_der': 0.0158, 'delta_vs_base_pp': 1.7500000000000002}]",2,0.16880916666666668,-52.2282,5.0,rule_recover_matched_label,120
0.16590083333333333,True,True,"{'slow_base': 117, 'fast_base': 1, 'rule_recover_policy_sweep_best': 2}",7.91666666666857e-05,0.00791666666666857,0.002987500000000032,0.2987500000000032,audio_p50_db <= -52.2282 AND slow_segments <= 5,audio_p50_db,slow_segments,0.16582166666666665,<=,<=,1,1,if_audio_p50_db_<=_-52.2282_AND_slow_segments_<=_5_then_rule_recover_policy_sweep_best_else_default_guarded_selector,rare_overlay,2,"[{'window_id': 'R8009_M8018:30:4', 'base_variant': 'slow_base', 'base_der': 0.1004, 'overlay_der': 0.1084, 'delta_vs_base_pp': -0.7999999999999994}, {'window_id': 'R8009_M8019:30:12', 'base_variant': 'slow_base', 'base_der': 0.0333, 'overlay_der': 0.0158, 'delta_vs_base_pp': 1.7500000000000002}]",2,0.16880916666666668,-52.2282,5.0,rule_recover_policy_sweep_best,120
0.16590083333333333,True,True,"{'slow_base': 118, 'fast_base': 1, 'rule_recover_uncovered_only': 1}",4.083333333335104e-05,0.004083333333335104,0.002949166666666697,0.2949166666666697,align_slow_segment >= 18 AND keep_fast_supported >= 6,align_slow_segment,keep_fast_supported,0.16585999999999998,>=,>=,0,1,if_align_slow_segment_>=_18_AND_keep_fast_supported_>=_6_then_rule_recover_uncovered_only_else_default_guarded_selector,rare_overlay,1,"[{'window_id': 'R8009_M8018:30:12', 'base_variant': 'slow_base', 'base_der': 0.1657, 'overlay_der': 0.1608, 'delta_vs_base_pp': 0.48999999999999877}]",1,0.16880916666666668,18.0,6.0,rule_recover_uncovered_only,120
0.16590083333333333,True,True,"{'slow_base': 118, 'fast_base': 2}",4.083333333335104e-05,0.004083333333335104,0.002949166666666697,0.2949166666666697,align_slow_segment >= 18 AND keep_fast_supported >= 6,align_slow_segment,keep_fast_supported,0.16585999999999998,>=,>=,0,1,if_align_slow_segment_>=_18_AND_keep_fast_supported_>=_6_then_fast_base_else_default_guarded_selector,rare_overlay,1,"[{'window_id': 'R8009_M8018:30:12', 'base_variant': 'slow_base', 'base_der': 0.1657, 'overlay_der': 0.1608, 'delta_vs_base_pp': 0.48999999999999877}]",1,0.16880916666666668,18.0,6.0,fast_base,120
0.16590083333333333,True,True,"{'slow_base': 118, 'fast_base': 1, 'rule_recover_matched_label': 1}",4.083333333335104e-05,0.004083333333335104,0.002949166666666697,0.2949166666666697,align_slow_segment >= 18 AND keep_fast_supported >= 6,align_slow_segment,keep_fast_supported,0.16585999999999998,>=,>=,0,1,if_align_slow_segment_>=_18_AND_keep_fast_supported_>=_6_then_rule_recover_matched_label_else_default_guarded_selector,rare_overlay,1,"[{'window_id': 'R8009_M8018:30:12', 'base_variant': 'slow_base', 'base_der': 0.1657, 'overlay_der': 0.1608, 'delta_vs_base_pp': 0.48999999999999877}]",1,0.16880916666666668,18.0,6.0,rule_recover_matched_label,120
0.16590083333333333,True,True,"{'slow_base': 118, 'fast_base': 1, 'rule_recover_policy_sweep_best': 1}",4.083333333335104e-05,0.004083333333335104,0.002949166666666697,0.2949166666666697,align_slow_segment >= 18 AND keep_fast_supported >= 6,align_slow_segment,keep_fast_supported,0.16585999999999998,>=,>=,0,1,if_align_slow_segment_>=_18_AND_keep_fast_supported_>=_6_then_rule_recover_policy_sweep_best_else_default_guarded_selector,rare_overlay,1,"[{'window_id': 'R8009_M8018:30:12', 'base_variant': 'slow_base', 'base_der': 0.1657, 'overlay_der': 0.1608, 'delta_vs_base_pp': 0.48999999999999877}]",1,0.16880916666666668,18.0,6.0,rule_recover_policy_sweep_best,120
0.16590083333333333,True,True,"{'slow_base': 118, 'fast_base': 1, 'rule_recover_uncovered_only': 1}",2.999999999997449e-05,0.002999999999997449,0.0029383333333333206,0.29383333333333206,audio_max_minus_mean_p90_db >= 5.4712 AND seg_diff <= -9,audio_max_minus_mean_p90_db,seg_diff,0.16587083333333336,>=,<=,0,1,if_audio_max_minus_mean_p90_db_>=_5.4712_AND_seg_diff_<=_-9_then_rule_recover_uncovered_only_else_default_guarded_selector,rare_overlay,1,"[{'window_id': 'R8009_M8018:30:3', 'base_variant': 'slow_base', 'base_der': 0.2049, 'overlay_der': 0.2013, 'delta_vs_base_pp': 0.3599999999999992}]",1,0.16880916666666668,5.4712,-9.0,rule_recover_uncovered_only,120
0.16590083333333333,True,True,"{'slow_base': 118, 'fast_base': 1, 'rule_recover_policy_sweep_best': 1}",2.999999999997449e-05,0.002999999999997449,0.0029383333333333206,0.29383333333333206,audio_max_minus_mean_p90_db >= 5.4712 AND seg_diff <= -9,audio_max_minus_mean_p90_db,seg_diff,0.16587083333333336,>=,<=,0,1,if_audio_max_minus_mean_p90_db_>=_5.4712_AND_seg_diff_<=_-9_then_rule_recover_policy_sweep_best_else_default_guarded_selector,rare_overlay,1,"[{'window_id': 'R8009_M8018:30:3', 'base_variant': 'slow_base', 'base_der': 0.2049, 'overlay_der': 0.2013, 'delta_vs_base_pp': 0.3599999999999992}]",1,0.16880916666666668,5.4712,-9.0,rule_recover_policy_sweep_best,120
0.16590083333333333,True,True,"{'slow_base': 117, 'fast_base': 3}",2.999999999997449e-05,0.002999999999997449,0.0029383333333333206,0.29383333333333206,audio_channel_activity_mean >= 3.7145 AND slow_audio_speech_ratio <= 1.98478,audio_channel_activity_mean,slow_audio_speech_ratio,0.16587083333333336,>=,<=,1,1,if_audio_channel_activity_mean_>=_3.7145_AND_slow_audio_speech_ratio_<=_1.98478_then_fast_base_else_default_guarded_selector,rare_overlay,2,"[{'window_id': 'R8007_M8011:30:8', 'base_variant': 'slow_base', 'base_der': 0.4266, 'overlay_der': 0.3675, 'delta_vs_base_pp': 5.909999999999998}, {'window_id': 'R8009_M8020:30:9', 'base_variant': 'slow_base', 'base_der': 0.0189, 'overlay_der': 0.0744, 'delta_vs_base_pp': -5.549999999999999}]",2,0.16880916666666668,3.7145,1.9847750865051903,fast_base,120
0.16590083333333333,True,True,"{'slow_base': 118, 'fast_base': 1, 'rule_recover_uncovered_only': 1}",2.6666666666647076e-05,0.0026666666666647076,0.002934999999999993,0.2934999999999993,align_slow_segment <= 3 AND boundary_fix_or_relabel <= 1,align_slow_segment,boundary_fix_or_relabel,0.16587416666666668,<=,<=,0,1,if_align_slow_segment_<=_3_AND_boundary_fix_or_relabel_<=_1_then_rule_recover_uncovered_only_else_default_guarded_selector,rare_overlay,1,"[{'window_id': 'R8007_M8011:30:0', 'base_variant': 'slow_base', 'base_der': 0.0324, 'overlay_der': 0.0292, 'delta_vs_base_pp': 0.3199999999999998}]",1,0.16880916666666668,3.0,1.0,rule_recover_uncovered_only,120
0.16590083333333333,True,True,"{'slow_base': 118, 'fast_base': 2}",2.6666666666647076e-05,0.0026666666666647076,0.002934999999999993,0.2934999999999993,align_slow_segment <= 3 AND boundary_fix_or_relabel <= 1,align_slow_segment,boundary_fix_or_relabel,0.16587416666666668,<=,<=,0,1,if_align_slow_segment_<=_3_AND_boundary_fix_or_relabel_<=_1_then_fast_base_else_default_guarded_selector,rare_overlay,1,"[{'window_id': 'R8007_M8011:30:0', 'base_variant': 'slow_base', 'base_der': 0.0324, 'overlay_der': 0.0292, 'delta_vs_base_pp': 0.3199999999999998}]",1,0.16880916666666668,3.0,1.0,fast_base,120
0.16590083333333333,True,True,"{'slow_base': 118, 'fast_base': 1, 'rule_recover_matched_label': 1}",2.6666666666647076e-05,0.0026666666666647076,0.002934999999999993,0.2934999999999993,align_slow_segment <= 3 AND boundary_fix_or_relabel <= 1,align_slow_segment,boundary_fix_or_relabel,0.16587416666666668,<=,<=,0,1,if_align_slow_segment_<=_3_AND_boundary_fix_or_relabel_<=_1_then_rule_recover_matched_label_else_default_guarded_selector,rare_overlay,1,"[{'window_id': 'R8007_M8011:30:0', 'base_variant': 'slow_base', 'base_der': 0.0324, 'overlay_der': 0.0292, 'delta_vs_base_pp': 0.3199999999999998}]",1,0.16880916666666668,3.0,1.0,rule_recover_matched_label,120
0.16590083333333333,True,True,"{'slow_base': 118, 'fast_base': 1, 'rule_recover_policy_sweep_best': 1}",2.6666666666647076e-05,0.0026666666666647076,0.002934999999999993,0.2934999999999993,align_slow_segment <= 3 AND boundary_fix_or_relabel <= 1,align_slow_segment,boundary_fix_or_relabel,0.16587416666666668,<=,<=,0,1,if_align_slow_segment_<=_3_AND_boundary_fix_or_relabel_<=_1_then_rule_recover_policy_sweep_best_else_default_guarded_selector,rare_overlay,1,"[{'window_id': 'R8007_M8011:30:0', 'base_variant': 'slow_base', 'base_der': 0.0324, 'overlay_der': 0.0292, 'delta_vs_base_pp': 0.3199999999999998}]",1,0.16880916666666668,3.0,1.0,rule_recover_policy_sweep_best,120
