recording_id,window_size,segment_idx,source,patch_type,segment_id,start,end,speaker,matched_source,matched_speaker,overlap_sec,support_ratio,gt_overlap_sec,gt_support_ratio
R8003_M8001,30,4,fast,boundary_fix_or_relabel,fast_11,14.48,14.72,speaker_1,slow,1,0.24,1.0,0.24,1.0
R8003_M8001,30,4,fast,boundary_fix_or_relabel,fast_12,15.44,18.24,speaker_1,slow,1,2.8,1.0,2.8,1.0
R8003_M8001,30,4,fast,boundary_fix_or_relabel,fast_13,18.56,19.28,speaker_1,slow,1,0.72,1.0,0.72,1.0
R8003_M8001,30,4,fast,keep_fast_supported,fast_14,21.04,29.99,speaker_1,slow,1,8.95,1.0,14.87,1.0
R8003_M8001,30,4,slow,align_slow_segment,slow_0,0.0125,3.2725,2,fast,speaker_0,2.08,0.638,4.2875,1.0
R8003_M8001,30,4,slow,align_slow_segment,slow_1,0.5525,1.1525,1,fast,speaker_0,0.5125,0.8542,1.1675,1.0
R8003_M8001,30,4,slow,recover_slow_segment,slow_2,3.7525000000000004,19.3325,1,fast,speaker_1,3.76,0.2413,15.8075,1.0
R8003_M8001,30,4,slow,align_slow_segment,slow_3,7.3925,7.7125,0,fast,speaker_1,0.32,1.0,0.675,1.0
R8003_M8001,30,4,slow,align_slow_segment,slow_4,11.032499999999999,11.3525,0,fast,speaker_0,0.2325,0.7266,0.6175,1.0
R8003_M8001,30,4,slow,align_slow_segment,slow_5,21.0125,30.0125,1,fast,speaker_1,8.95,0.9944,14.9375,1.0
R8003_M8001,30,4,slow,align_slow_segment,slow_6,22.4925,23.0525,0,fast,speaker_1,0.56,1.0,1.12,1.0
R8003_M8001,30,4,slow,align_slow_segment,slow_7,27.2925,30.0525,0,fast,speaker_1,2.6975,0.9774,7.665,1.0
R8003_M8001,30,4,slow,align_slow_segment,slow_8,29.6725,29.8725,2,fast,speaker_0,0.2,1.0,0.8,1.0
R8003_M8001,30,5,fast,boundary_fix_or_relabel,fast_0,0.0,2.0,speaker_0,slow,1,1.9875,0.9938,0.47,0.235
R8003_M8001,30,5,fast,boundary_fix_or_relabel,fast_1,2.08,6.08,speaker_0,slow,1,4.0,1.0,0.0,0.0
R8003_M8001,30,5,fast,boundary_fix_or_relabel,fast_2,6.24,9.12,speaker_0,slow,1,2.8525,0.9905,0.36,0.125
R8003_M8001,30,5,fast,boundary_fix_or_relabel,fast_3,10.8,12.32,speaker_0,slow,1,1.52,1.0,0.77,0.5066
R8003_M8001,30,5,fast,boundary_fix_or_relabel,fast_4,12.4,13.04,speaker_0,slow,1,0.64,1.0,0.26,0.4063
R8003_M8001,30,5,fast,boundary_fix_or_relabel,fast_5,13.12,14.72,speaker_0,slow,1,1.6,1.0,0.0,0.0
R8003_M8001,30,5,fast,boundary_fix_or_relabel,fast_6,15.2,15.84,speaker_0,slow,1,0.64,1.0,0.0,0.0
R8003_M8001,30,5,fast,boundary_fix_or_relabel,fast_7,16.08,18.4,speaker_0,slow,1,2.32,1.0,0.61,0.2629
R8003_M8001,30,5,fast,boundary_fix_or_relabel,fast_8,18.64,19.36,speaker_0,slow,1,0.72,1.0,0.0,0.0
R8003_M8001,30,5,fast,boundary_fix_or_relabel,fast_9,20.0,23.12,speaker_0,slow,1,3.12,1.0,0.0,0.0
R8003_M8001,30,5,fast,boundary_fix_or_relabel,fast_10,23.36,25.12,speaker_0,slow,1,1.7525,0.9957,0.0,0.0
R8003_M8001,30,5,fast,boundary_fix_or_relabel,fast_11,9.92,10.96,speaker_1,slow,0,1.04,1.0,1.04,1.0
R8003_M8001,30,5,fast,boundary_fix_or_relabel,fast_12,26.88,29.28,speaker_1,slow,0,2.4,1.0,2.4,1.0
R8003_M8001,30,5,fast,boundary_fix_or_relabel,fast_13,29.84,29.99,speaker_1,slow,0,0.15,1.0,0.15,1.0
R8003_M8001,30,5,slow,align_slow_segment,slow_0,0.0125,9.092500000000001,1,fast,speaker_0,4.0,0.4405,0.8025,0.0884
R8003_M8001,30,5,slow,align_slow_segment,slow_1,9.8525,11.6725,0,fast,speaker_1,1.04,0.5714,1.71,0.9396
R8003_M8001,30,5,slow,recover_slow_segment,slow_2,10.732500000000002,25.1125,1,fast,speaker_0,3.12,0.217,1.7075,0.1187
R8003_M8001,30,5,slow,align_slow_segment,slow_3,17.3525,17.8525,0,fast,speaker_0,0.5,1.0,0.4825,0.965
R8003_M8001,30,5,slow,align_slow_segment,slow_4,26.7925,30.3925,0,fast,speaker_1,2.4,0.6667,3.2075,0.891
R8007_M8010,30,0,fast,keep_fast_supported,fast_0,0.0,0.48,speaker_0,slow,1,0.28,0.5833,0.66,1.0
R8007_M8010,30,0,fast,keep_fast_supported,fast_1,5.92,11.2,speaker_0,slow,1,5.28,1.0,9.72,1.0
R8007_M8010,30,0,fast,boundary_fix_or_relabel,fast_2,13.84,14.8,speaker_0,slow,2,0.96,1.0,1.92,1.0
R8007_M8010,30,0,fast,boundary_fix_or_relabel,fast_3,17.36,20.8,speaker_0,slow,2,3.44,1.0,8.12,1.0
R8007_M8010,30,0,fast,boundary_fix_or_relabel,fast_4,0.64,6.16,speaker_1,slow,2,4.1725,0.7559,6.87,1.0
R8007_M8010,30,0,fast,boundary_fix_or_relabel,fast_5,7.44,7.84,speaker_1,slow,0,0.4,1.0,1.0,1.0
R8007_M8010,30,0,fast,boundary_fix_or_relabel,fast_6,8.72,8.88,speaker_1,slow,1,0.16,1.0,0.32,1.0
R8007_M8010,30,0,fast,boundary_fix_or_relabel,fast_7,11.28,11.92,speaker_1,slow,0,0.64,1.0,2.02,1.0
R8007_M8010,30,0,fast,keep_fast_supported,fast_8,21.84,24.32,speaker_1,slow,0,2.38,0.9597,4.64,1.0
R8007_M8010,30,0,fast,boundary_fix_or_relabel,fast_9,25.28,29.99,speaker_1,slow,0,4.71,1.0,6.17,1.0
R8007_M8010,30,0,fast,keep_fast_supported,fast_10,11.12,22.32,speaker_2,slow,2,11.2,1.0,23.71,1.0
R8007_M8010,30,0,fast,boundary_fix_or_relabel,fast_11,25.36,25.44,speaker_2,slow,1,0.08,1.0,0.16,1.0
R8007_M8010,30,0,fast,boundary_fix_or_relabel,fast_12,24.32,26.0,speaker_3,slow,1,1.68,1.0,2.4,1.0
R8007_M8010,30,0,slow,align_slow_segment,slow_0,0.0125,0.29250000000000004,1,fast,speaker_0,0.28,1.0,0.4475,1.0
R8007_M8010,30,0,slow,align_slow_segment,slow_1,0.5725,4.8125,2,fast,speaker_1,4.1725,0.9841,5.48,1.0
R8007_M8010,30,0,slow,align_slow_segment,slow_2,0.6125,1.0125,0,fast,speaker_1,0.3725,0.9313,1.155,1.0
R8007_M8010,30,0,slow,align_slow_segment,slow_3,4.1525,4.5125,1,fast,speaker_1,0.36,1.0,0.6225,1.0
R8007_M8010,30,0,slow,align_slow_segment,slow_4,4.8125,8.8325,0,fast,speaker_0,2.9125,0.7245,7.2625,1.0
R8007_M8010,30,0,slow,align_slow_segment,slow_5,5.8725000000000005,11.3125,1,fast,speaker_0,5.28,0.9706,10.2175,1.0
R8007_M8010,30,0,slow,align_slow_segment,slow_6,6.7125,7.1325,2,fast,speaker_0,0.42,1.0,1.26,1.0
R8007_M8010,30,0,slow,align_slow_segment,slow_7,10.692499999999999,12.732500000000002,0,fast,speaker_2,1.6125,0.7904,5.3125,1.0
R8007_M8010,30,0,slow,align_slow_segment,slow_8,11.072500000000002,22.732499999999998,2,fast,speaker_2,11.2,0.9605,24.6775,1.0
R8007_M8010,30,0,slow,align_slow_segment,slow_9,12.932500000000001,13.532499999999999,0,fast,speaker_2,0.6,1.0,1.225,1.0
R8007_M8010,30,0,slow,align_slow_segment,slow_10,13.3125,15.8525,1,fast,speaker_2,2.54,1.0,5.39,1.0
R8007_M8010,30,0,slow,align_slow_segment,slow_11,15.9525,16.5525,0,fast,speaker_2,0.6,1.0,1.35,1.0
R8007_M8010,30,0,slow,align_slow_segment,slow_12,17.232499999999998,20.7525,1,fast,speaker_2,3.52,1.0,8.1925,1.0
R8007_M8010,30,0,slow,align_slow_segment,slow_13,17.572499999999998,18.6125,0,fast,speaker_0,1.04,1.0,3.0225,1.0
R8007_M8010,30,0,slow,align_slow_segment,slow_14,18.7725,19.0525,0,fast,speaker_0,0.28,1.0,0.8225,1.0
R8007_M8010,30,0,slow,align_slow_segment,slow_15,21.5925,22.072499999999998,1,fast,speaker_2,0.48,1.0,1.055,1.0
R8007_M8010,30,0,slow,align_slow_segment,slow_16,21.9325,24.3125,0,fast,speaker_1,2.38,1.0,4.3875,1.0
R8007_M8010,30,0,slow,align_slow_segment,slow_17,23.7925,26.6325,1,fast,speaker_3,1.68,0.5915,4.5725,1.0
R8007_M8010,30,0,slow,align_slow_segment,slow_18,25.1725,30.3925,0,fast,speaker_1,4.71,0.9023,6.2875,1.0
R8007_M8010,30,1,fast,boundary_fix_or_relabel,fast_0,0.0,3.44,speaker_0,slow,2,3.4275,0.9964,8.15,1.0
R8007_M8010,30,1,fast,boundary_fix_or_relabel,fast_1,3.68,11.44,speaker_0,slow,2,7.5525,0.9733,18.27,1.0
R8007_M8010,30,1,fast,keep_fast_supported,fast_2,12.16,18.24,speaker_0,slow,2,5.9525,0.979,11.2,1.0
R8007_M8010,30,1,fast,boundary_fix_or_relabel,fast_3,18.72,19.52,speaker_0,slow,1,0.8,1.0,1.87,1.0
R8007_M8010,30,1,fast,boundary_fix_or_relabel,fast_4,20.64,24.72,speaker_0,slow,2,4.0675,0.9969,8.78,1.0
R8007_M8010,30,1,fast,boundary_fix_or_relabel,fast_5,26.32,29.36,speaker_0,slow,2,3.04,1.0,3.64,1.0
R8007_M8010,30,1,fast,boundary_fix_or_relabel,fast_6,0.4,7.6,speaker_1,slow,2,7.2,1.0,18.7,1.0
R8007_M8010,30,1,fast,boundary_fix_or_relabel,fast_7,9.12,11.04,speaker_1,slow,2,1.92,1.0,4.89,1.0
R8007_M8010,30,1,fast,boundary_fix_or_relabel,fast_8,12.24,15.44,speaker_1,slow,2,3.2,1.0,7.59,1.0
R8007_M8010,30,1,fast,boundary_fix_or_relabel,fast_9,22.96,23.04,speaker_1,slow,1,0.08,1.0,0.24,1.0
R8007_M8010,30,1,fast,keep_fast_supported,fast_10,24.0,26.24,speaker_1,slow,0,1.9,0.8482,3.57,1.0
R8007_M8010,30,1,fast,boundary_fix_or_relabel,fast_11,29.76,29.99,speaker_1,slow,1,0.23,1.0,0.46,1.0
R8007_M8010,30,1,fast,boundary_fix_or_relabel,fast_12,3.68,3.92,speaker_2,slow,2,0.24,1.0,0.72,1.0
R8007_M8010,30,1,fast,keep_fast_supported,fast_13,11.6,12.24,speaker_2,slow,1,0.5925,0.9258,1.09,1.0
R8007_M8010,30,1,fast,boundary_fix_or_relabel,fast_14,15.84,16.24,speaker_2,slow,2,0.4,1.0,0.68,1.0
R8007_M8010,30,1,fast,boundary_fix_or_relabel,fast_15,18.48,21.28,speaker_2,slow,1,2.8,1.0,5.09,1.0
R8007_M8010,30,1,fast,boundary_fix_or_relabel,fast_16,22.32,23.28,speaker_2,slow,1,0.96,1.0,2.6,1.0
R8007_M8010,30,1,fast,boundary_fix_or_relabel,fast_17,23.68,24.0,speaker_2,slow,1,0.32,1.0,0.64,1.0
R8007_M8010,30,1,fast,keep_fast_supported,fast_18,29.2,29.99,speaker_2,slow,1,0.79,1.0,1.53,1.0
R8007_M8010,30,1,slow,align_slow_segment,slow_0,0.0125,2.0125,0,fast,speaker_0,2.0,1.0,4.995,1.0
R8007_M8010,30,1,slow,align_slow_segment,slow_1,0.0125,11.232500000000002,2,fast,speaker_0,7.5525,0.6731,26.485,1.0
R8007_M8010,30,1,slow,align_slow_segment,slow_2,0.47250000000000003,1.6125,1,fast,speaker_0,1.14,1.0,2.99,1.0
R8007_M8010,30,1,slow,align_slow_segment,slow_3,1.8725,5.1325,1,fast,speaker_1,3.26,1.0,8.22,1.0
R8007_M8010,30,1,slow,align_slow_segment,slow_4,4.072500000000001,5.1725,0,fast,speaker_0,1.1,1.0,3.1925,1.0
R8007_M8010,30,1,slow,align_slow_segment,slow_5,5.1725,5.2125,1,fast,speaker_0,0.04,1.0,0.12,1.0
R8007_M8010,30,1,slow,align_slow_segment,slow_6,5.2125,6.9725,0,fast,speaker_0,1.76,1.0,5.2375,1.0
R8007_M8010,30,1,slow,align_slow_segment,slow_7,5.3125,7.3725000000000005,1,fast,speaker_0,2.06,1.0,5.7375,1.0
R8007_M8010,30,1,slow,align_slow_segment,slow_8,7.3725000000000005,7.3925,0,fast,speaker_0,0.02,1.0,0.04,1.0
R8007_M8010,30,1,slow,align_slow_segment,slow_9,9.052500000000002,10.9525,0,fast,speaker_0,1.9,1.0,4.7625,1.0
R8007_M8010,30,1,slow,align_slow_segment,slow_10,11.572500000000002,12.192499999999999,1,fast,speaker_2,0.5925,0.9556,1.03,1.0
R8007_M8010,30,1,slow,align_slow_segment,slow_11,12.072500000000002,18.1125,2,fast,speaker_0,5.9525,0.9855,11.16,1.0
R8007_M8010,30,1,slow,align_slow_segment,slow_12,12.192499999999999,15.5125,0,fast,speaker_0,3.32,1.0,7.83,1.0
R8007_M8010,30,1,slow,align_slow_segment,slow_13,14.032499999999999,14.8125,1,fast,speaker_0,0.78,1.0,2.34,1.0
R8007_M8010,30,1,slow,align_slow_segment,slow_14,15.7925,16.1725,1,fast,speaker_0,0.38,1.0,0.7075,1.0
R8007_M8010,30,1,slow,align_slow_segment,slow_15,18.4125,19.232499999999998,0,fast,speaker_2,0.7525,0.9177,2.44,1.0
R8007_M8010,30,1,slow,align_slow_segment,slow_16,18.4125,24.0325,1,fast,speaker_0,3.3925,0.6036,11.42,1.0
R8007_M8010,30,1,slow,align_slow_segment,slow_17,18.8125,19.3325,2,fast,speaker_0,0.52,1.0,1.3375,1.0
R8007_M8010,30,1,slow,align_slow_segment,slow_18,20.6525,25.232499999999998,2,fast,speaker_0,4.0675,0.8881,9.7925,1.0
R8007_M8010,30,1,slow,align_slow_segment,slow_19,22.3925,22.7725,0,fast,speaker_0,0.38,1.0,1.0925,1.0
R8007_M8010,30,1,slow,align_slow_segment,slow_20,24.0325,25.9325,0,fast,speaker_1,1.9,1.0,3.1475,1.0
R8007_M8010,30,1,slow,align_slow_segment,slow_21,26.3125,29.9725,2,fast,speaker_0,3.04,0.8306,4.8725,1.0
R8007_M8010,30,1,slow,align_slow_segment,slow_22,28.0725,28.3125,0,fast,speaker_0,0.24,1.0,0.4125,1.0
R8007_M8010,30,1,slow,align_slow_segment,slow_23,29.1725,29.9925,1,fast,speaker_2,0.79,0.9634,1.5625,1.0
R8007_M8010,30,2,fast,boundary_fix_or_relabel,fast_0,0.0,2.24,speaker_0,slow,2,2.2275,0.9944,4.69,1.0
R8007_M8010,30,2,fast,boundary_fix_or_relabel,fast_1,3.84,7.04,speaker_0,slow,2,3.2,1.0,7.14,1.0
R8007_M8010,30,2,fast,boundary_fix_or_relabel,fast_2,7.52,9.28,speaker_0,slow,2,1.7125,0.973,1.84,1.0
R8007_M8010,30,2,fast,boundary_fix_or_relabel,fast_3,12.56,14.72,speaker_0,slow,1,2.16,1.0,5.04,1.0
R8007_M8010,30,2,fast,keep_fast_supported,fast_4,16.72,19.52,speaker_0,slow,2,2.4925,0.8902,4.28,1.0
R8007_M8010,30,2,fast,keep_fast_supported,fast_5,20.0,20.08,speaker_0,slow,0,0.0325,0.4062,0.02,0.25
R8007_M8010,30,2,fast,boundary_fix_or_relabel,fast_6,20.16,24.88,speaker_0,slow,2,4.6475,0.9846,6.07,1.0
R8007_M8010,30,2,fast,boundary_fix_or_relabel,fast_7,26.08,26.4,speaker_0,slow,2,0.32,1.0,1.28,1.0
R8007_M8010,30,2,fast,boundary_fix_or_relabel,fast_8,26.48,26.64,speaker_0,slow,2,0.16,1.0,0.64,1.0
R8007_M8010,30,2,fast,boundary_fix_or_relabel,fast_9,0.96,6.16,speaker_1,slow,2,5.2,1.0,13.44,1.0
R8007_M8010,30,2,fast,boundary_fix_or_relabel,fast_10,6.96,7.6,speaker_1,slow,2,0.64,1.0,1.0,1.0
R8007_M8010,30,2,fast,boundary_fix_or_relabel,fast_11,9.2,13.68,speaker_1,slow,1,4.4475,0.9927,9.84,1.0
R8007_M8010,30,2,fast,boundary_fix_or_relabel,fast_12,13.92,16.96,speaker_1,slow,1,2.7525,0.9054,3.87,1.0
R8007_M8010,30,2,fast,boundary_fix_or_relabel,fast_13,20.24,21.92,speaker_1,slow,2,1.68,1.0,3.11,1.0
R8007_M8010,30,2,fast,boundary_fix_or_relabel,fast_14,24.96,26.96,speaker_1,slow,1,1.9675,0.9838,6.64,1.0
R8007_M8010,30,2,fast,boundary_fix_or_relabel,fast_15,27.2,28.88,speaker_1,slow,0,1.68,1.0,4.05,1.0
R8007_M8010,30,2,fast,boundary_fix_or_relabel,fast_16,28.96,29.12,speaker_1,slow,0,0.16,1.0,0.16,1.0
R8007_M8010,30,2,fast,boundary_fix_or_relabel,fast_17,2.16,2.8,speaker_2,slow,2,0.64,1.0,1.5,1.0
R8007_M8010,30,2,fast,boundary_fix_or_relabel,fast_18,3.04,4.56,speaker_2,slow,2,1.52,1.0,4.39,1.0
R8007_M8010,30,2,fast,boundary_fix_or_relabel,fast_19,10.72,12.64,speaker_2,slow,1,1.92,1.0,5.17,1.0
R8007_M8010,30,2,fast,boundary_fix_or_relabel,fast_20,16.96,18.24,speaker_2,slow,2,1.28,1.0,2.95,1.0
R8007_M8010,30,2,fast,keep_fast_supported,fast_21,19.92,20.08,speaker_2,slow,0,0.1125,0.7031,0.1,0.625
R8007_M8010,30,2,fast,keep_fast_supported,fast_22,26.08,29.99,speaker_2,slow,0,3.91,1.0,9.34,1.0
R8007_M8010,30,2,slow,align_slow_segment,slow_0,0.0125,9.232500000000002,2,fast,speaker_1,5.2,0.564,17.82,1.0
R8007_M8010,30,2,slow,align_slow_segment,slow_1,0.9325000000000001,3.0925000000000002,1,fast,speaker_1,2.1325,0.9873,5.4825,1.0
R8007_M8010,30,2,slow,align_slow_segment,slow_2,1.1724999999999999,4.9725,0,fast,speaker_1,3.8,1.0,10.6025,1.0
R8007_M8010,30,2,slow,align_slow_segment,slow_3,3.1925,5.952500000000001,1,fast,speaker_1,2.76,1.0,7.54,1.0
R8007_M8010,30,2,slow,align_slow_segment,slow_4,3.5324999999999998,4.4725,3,fast,speaker_1,0.94,1.0,3.1525,1.0
R8007_M8010,30,2,slow,align_slow_segment,slow_5,6.9325,7.612500000000001,1,fast,speaker_1,0.64,0.9412,1.05,1.0
R8007_M8010,30,2,slow,align_slow_segment,slow_6,7.3325000000000005,7.5125,0,fast,speaker_1,0.18,1.0,0.36,1.0
R8007_M8010,30,2,slow,align_slow_segment,slow_7,9.232500000000002,16.6725,1,fast,speaker_1,4.4475,0.5978,13.7725,1.0
R8007_M8010,30,2,slow,align_slow_segment,slow_8,10.6525,13.372499999999999,0,fast,speaker_1,2.72,1.0,7.455,1.0
R8007_M8010,30,2,slow,align_slow_segment,slow_9,11.252500000000001,11.572500000000002,2,fast,speaker_1,0.32,1.0,0.9025,1.0
R8007_M8010,30,2,slow,align_slow_segment,slow_10,12.4525,14.532499999999999,2,fast,speaker_0,1.9725,0.9483,5.0975,1.0
R8007_M8010,30,2,slow,align_slow_segment,slow_11,15.6325,15.8525,0,fast,speaker_1,0.22,1.0,0.22,1.0
R8007_M8010,30,2,slow,align_slow_segment,slow_12,16.572499999999998,19.2125,2,fast,speaker_0,2.4925,0.9441,4.45,1.0
R8007_M8010,30,2,slow,align_slow_segment,slow_13,16.8125,18.1125,0,fast,speaker_0,1.3,1.0,2.9925,1.0
R8007_M8010,30,2,slow,align_slow_segment,slow_14,17.2725,17.5125,1,fast,speaker_0,0.24,1.0,0.6225,1.0
R8007_M8010,30,2,slow,align_slow_segment,slow_15,19.7725,20.0325,0,fast,speaker_2,0.1125,0.4327,0.2,0.7692
R8007_M8010,30,2,slow,align_slow_segment,slow_16,20.232499999999998,26.7925,2,fast,speaker_0,4.6475,0.7085,12.18,1.0
R8007_M8010,30,2,slow,align_slow_segment,slow_17,20.2525,21.8525,1,fast,speaker_0,1.6,1.0,3.0425,1.0
R8007_M8010,30,2,slow,align_slow_segment,slow_18,24.9925,28.6325,1,fast,speaker_2,2.5525,0.7012,11.13,1.0
R8007_M8010,30,2,slow,align_slow_segment,slow_19,26.0125,30.3925,0,fast,speaker_2,3.91,0.8927,9.62,1.0
R8007_M8010,30,2,slow,align_slow_segment,slow_20,27.1925,27.6525,2,fast,speaker_2,0.46,1.0,1.38,1.0
R8007_M8010,30,3,fast,boundary_fix_or_relabel,fast_0,0.0,4.4,speaker_0,slow,1,4.3875,0.9972,7.64,1.0
R8007_M8010,30,3,fast,boundary_fix_or_relabel,fast_1,6.32,6.96,speaker_0,slow,0,0.64,1.0,1.65,1.0
R8007_M8010,30,3,fast,boundary_fix_or_relabel,fast_2,9.2,17.52,speaker_0,slow,1,8.32,1.0,14.14,1.0
R8007_M8010,30,3,fast,boundary_fix_or_relabel,fast_3,22.24,28.48,speaker_0,slow,1,6.24,1.0,9.65,1.0
R8007_M8010,30,3,fast,boundary_fix_or_relabel,fast_4,29.2,29.99,speaker_0,slow,1,0.79,1.0,2.23,1.0
R8007_M8010,30,3,fast,boundary_fix_or_relabel,fast_5,3.2,6.32,speaker_1,slow,1,3.12,1.0,8.63,1.0
R8007_M8010,30,3,fast,boundary_fix_or_relabel,fast_6,6.56,7.44,speaker_1,slow,0,0.88,1.0,1.72,1.0
R8007_M8010,30,3,fast,boundary_fix_or_relabel,fast_7,8.56,9.44,speaker_1,slow,0,0.88,1.0,2.34,1.0
R8007_M8010,30,3,fast,boundary_fix_or_relabel,fast_8,15.6,20.48,speaker_1,slow,0,4.88,1.0,11.71,1.0
R8007_M8010,30,3,fast,boundary_fix_or_relabel,fast_9,20.88,22.24,speaker_1,slow,0,0.9925,0.7298,1.82,1.0
R8007_M8010,30,3,fast,boundary_fix_or_relabel,fast_10,25.04,25.6,speaker_1,slow,1,0.56,1.0,1.12,1.0
R8007_M8010,30,3,fast,boundary_fix_or_relabel,fast_11,28.08,29.2,speaker_1,slow,1,1.12,1.0,2.24,1.0
R8007_M8010,30,3,fast,boundary_fix_or_relabel,fast_12,7.2,8.96,speaker_2,slow,0,1.76,1.0,3.52,1.0
R8007_M8010,30,3,fast,boundary_fix_or_relabel,fast_13,9.12,9.28,speaker_2,slow,0,0.16,1.0,0.55,1.0
R8007_M8010,30,3,fast,boundary_fix_or_relabel,fast_14,9.52,9.6,speaker_2,slow,0,0.08,1.0,0.24,1.0
R8007_M8010,30,3,fast,boundary_fix_or_relabel,fast_15,19.12,19.6,speaker_2,slow,0,0.48,1.0,1.18,1.0
R8007_M8010,30,3,fast,boundary_fix_or_relabel,fast_16,19.84,21.68,speaker_2,slow,0,1.84,1.0,4.32,1.0
R8007_M8010,30,3,slow,align_slow_segment,slow_0,0.0125,6.8925,1,fast,speaker_0,4.3875,0.6377,14.2225,1.0
R8007_M8010,30,3,slow,align_slow_segment,slow_1,3.1725000000000003,10.1125,0,fast,speaker_1,3.12,0.4496,17.44,1.0
R8007_M8010,30,3,slow,align_slow_segment,slow_2,3.7725,4.952500000000001,2,fast,speaker_1,1.18,1.0,3.0675,1.0
R8007_M8010,30,3,slow,align_slow_segment,slow_3,7.0525,17.9525,1,fast,speaker_0,8.32,0.7633,19.3525,1.0
R8007_M8010,30,3,slow,align_slow_segment,slow_4,9.072500000000002,9.4525,2,fast,speaker_1,0.3675,0.9671,1.35,1.0
R8007_M8010,30,3,slow,align_slow_segment,slow_5,15.572500000000002,21.8725,0,fast,speaker_1,4.88,0.7746,14.335,1.0
R8007_M8010,30,3,slow,align_slow_segment,slow_6,16.0325,17.6325,2,fast,speaker_1,1.6,1.0,4.4875,1.0
R8007_M8010,30,3,slow,align_slow_segment,slow_7,19.0325,21.8125,1,fast,speaker_2,1.84,0.6619,6.66,1.0
R8007_M8010,30,3,slow,align_slow_segment,slow_8,22.2125,22.7925,0,fast,speaker_0,0.5525,0.9526,1.1425,1.0
R8007_M8010,30,3,slow,align_slow_segment,slow_9,22.2125,30.0925,1,fast,speaker_0,6.24,0.7919,13.3875,1.0
R8007_M8010,30,3,slow,align_slow_segment,slow_10,24.9125,25.6525,0,fast,speaker_0,0.74,1.0,1.4325,1.0
R8007_M8010,30,3,slow,align_slow_segment,slow_11,27.0725,30.3925,0,fast,speaker_0,1.4075,0.4239,7.1775,1.0
R8007_M8010,30,3,slow,align_slow_segment,slow_12,27.2725,27.6125,2,fast,speaker_0,0.34,1.0,1.02,1.0
R8007_M8010,30,3,slow,align_slow_segment,slow_13,27.9525,28.3125,2,fast,speaker_0,0.36,1.0,0.66,1.0
R8007_M8010,30,3,slow,align_slow_segment,slow_14,29.232499999999998,29.9925,2,fast,speaker_0,0.7575,0.9967,2.1725,1.0
R8007_M8010,30,4,fast,boundary_fix_or_relabel,fast_0,0.0,4.96,speaker_0,slow,1,4.9475,0.9975,7.92,1.0
R8007_M8010,30,4,fast,boundary_fix_or_relabel,fast_1,6.48,7.28,speaker_0,slow,1,0.8,1.0,2.36,1.0
R8007_M8010,30,4,fast,boundary_fix_or_relabel,fast_2,7.6,10.32,speaker_0,slow,1,2.72,1.0,7.69,1.0
R8007_M8010,30,4,fast,boundary_fix_or_relabel,fast_3,11.12,12.4,speaker_0,slow,1,1.28,1.0,2.91,1.0
R8007_M8010,30,4,fast,boundary_fix_or_relabel,fast_4,15.84,19.76,speaker_0,slow,1,3.92,1.0,10.09,1.0
R8007_M8010,30,4,fast,boundary_fix_or_relabel,fast_5,21.36,29.99,speaker_0,slow,1,8.63,1.0,11.68,1.0
R8007_M8010,30,4,fast,boundary_fix_or_relabel,fast_6,7.76,7.92,speaker_1,slow,1,0.16,1.0,0.48,1.0
R8007_M8010,30,4,fast,boundary_fix_or_relabel,fast_7,14.72,14.96,speaker_1,slow,0,0.24,1.0,0.48,1.0
R8007_M8010,30,4,slow,align_slow_segment,slow_0,0.0125,0.7324999999999999,0,fast,speaker_0,0.72,1.0,1.44,1.0
R8007_M8010,30,4,slow,align_slow_segment,slow_1,0.0125,13.392500000000002,1,fast,speaker_0,4.9475,0.3698,28.7875,1.0
R8007_M8010,30,4,slow,recover_slow_segment,slow_2,3.9725,16.4725,0,fast,speaker_0,2.72,0.2176,29.58,1.0
R8007_M8010,30,4,slow,align_slow_segment,slow_3,6.612500000000001,11.212500000000002,2,fast,speaker_0,2.72,0.5913,12.89,1.0
R8007_M8010,30,4,slow,align_slow_segment,slow_4,6.952500000000001,8.2925,3,fast,speaker_0,0.6925,0.5168,4.33,1.0
R8007_M8010,30,4,slow,align_slow_segment,slow_5,8.4725,8.912500000000001,3,fast,speaker_0,0.44,1.0,1.32,1.0
R8007_M8010,30,4,slow,align_slow_segment,slow_6,13.692499999999999,30.3925,1,fast,speaker_0,8.63,0.5168,30.2975,1.0
R8007_M8010,30,4,slow,recover_slow_segment,slow_7,15.1125,15.4725,2,,,0.0,0.0,0.86,1.0
R8007_M8010,30,4,slow,align_slow_segment,slow_8,17.3925,21.9125,0,fast,speaker_0,2.3675,0.5238,13.7625,1.0
R8007_M8010,30,4,slow,align_slow_segment,slow_9,17.9525,20.9925,2,fast,speaker_0,1.8075,0.5946,10.16,1.0
R8007_M8010,30,4,slow,recover_slow_segment,slow_10,19.8125,20.1125,3,,,0.0,0.0,1.0775,1.0
R8007_M8010,30,4,slow,align_slow_segment,slow_11,21.3725,21.3925,2,fast,speaker_0,0.02,1.0,0.04,1.0
R8007_M8010,30,4,slow,align_slow_segment,slow_12,24.3725,24.8525,0,fast,speaker_0,0.48,1.0,0.83,1.0
R8007_M8010,30,4,slow,align_slow_segment,slow_13,28.1325,29.4725,0,fast,speaker_0,1.34,1.0,3.0,1.0
